university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,Academic Reputation Score,Employer Reputation Score,citations_score,publications_count,Citations_Count,Citations per Faculty Score,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,Enrollment,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio,Teaching,Research Environment,Research Quality,international_student_percentage,global_ranking_score,research_impact_score,academic_reputation_score
U0032,Shanghai Jiao Tong University,2024,136.0,3.0,74.3,China (Mainland),Asia,Shanghai,Public,83.7,83.3,19.1,17.0,167.0,99.4,100.0,50.85,"Medicine & Dentistry,Veterinary Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Computer Science,Chemistry,History, Philosophy & Theology,Education,Biological Sciences,Architecture,Chemical Engineering,Agriculture & Forestry,Sociology,Economics & Econometrics,Mechanical & Aerospace Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Other Health,Sport Science,Accounting & Finance,General Engineering,Psychology,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences",38472.0,9%,"4,386",0.114,37 : 63,37.0,63.0,Undergraduate & Postgraduate,-1.0,328.4,35,12.0,56.53822857142857,28.66857142857143,574.8823529411765,12.0,76.6,82.5,75.4,9,86.45,83.58,83.7
U0033,Carnegie Mellon University,2024,91.0,50.0,73.7,United States,North America,Pittsburgh,Private,71.2,75.3,95.7,318.0,129.0,99.9,100.0,65.88,"Accounting & Finance,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Politics & International Studies (incl Development Studies),Civil Engineering,Business & Management,Economics & Econometrics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Mathematics & Statistics,Chemical Engineering,Chemistry,Physics & Astronomy,Psychology,Architecture",13562.0,44%,"1,534",0.1131,44:56:00,44.0,56.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,75.0,84.6,98.9,44,90.96,99.1,71.2
U0034,University of Amsterdam,2024,123.0,5.0,73.4,Netherlands,Europe,Amsterdam,Public,83.6,44.2,60.2,79.0,85.0,98.1,100.0,53.95,"Economics & Econometrics,Communication & Media Studies,History, Philosophy & Theology,Biological Sciences,Medicine & Dentistry,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Mathematics & Statistics,Sociology,Business & Management,Education,Archaeology,Geology, Environmental, Earth & Marine Sciences,Other Health,Psychology,Languages, Literature & Linguistics,Chemistry,Accounting & Finance,Law,Politics & International Studies (incl Development Studies),Geography",28649.0,36%,"6,000",0.2094,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,116.22222222222224,9,48.0,67.17744444444445,47.4,271.0,,55.0,63.1,96.7,36,87.75,91.28,83.6
U0035,University of Bristol,2024,65.0,7.0,72.4,United Kingdom,Europe,Bristol,Public,74.9,84.7,80.9,126.0,85.0,64.7,100.0,56.29,"Other Health,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Archaeology,Economics & Econometrics,Computer Science,Education,Psychology,Languages, Literature & Linguistics,Law,Sociology,History, Philosophy & Theology,Physics & Astronomy,Medicine & Dentistry,Civil Engineering,Chemistry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Veterinary Science,Mechanical & Aerospace Engineering,Accounting & Finance,General Engineering,Politics & International Studies (incl Development Studies),Business & Management,Biological Sciences,Geography",27335.0,31%,"20,311",0.743,55:45:00,55.0,45.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,48.7,56.5,97.3,31,93.57,82.06,74.9
U0036,Duke University,2024,24.0,19.0,72.0,United States,North America,Durham,Private,85.7,69.3,92.3,36.0,14.0,40.2,100.0,51.8,"Medicine & Dentistry,Psychology,Other Health,Biological Sciences,Computer Science,Agriculture & Forestry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Languages, Literature & Linguistics,Communication & Media Studies,Accounting & Finance,General Engineering,Sociology,Business & Management,Civil Engineering,Chemistry,Mechanical & Aerospace Engineering,Physics & Astronomy,Art, Performing Arts & Design,Economics & Econometrics,Electrical & Electronic Engineering,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Law",15527.0,18%,"5,673",0.3654,52:48:00,52.0,48.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,79.3,76.1,96.2,18,97.69,74.54,85.7
U0037,University of Texas at Austin,2024,31.0,22.0,71.8,United States,North America,Austin,Public,93.5,83.2,89.6,73.0,24.0,86.7,100.0,53.65,"Architecture,Business & Management,Law,Communication & Media Studies,Biological Sciences,Economics & Econometrics,Psychology,Education,Sport Science,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Archaeology,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,General Engineering,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,Chemical Engineering,Mathematics & Statistics,Accounting & Finance,Mechanical & Aerospace Engineering,Geography,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry",48558.0,8%,"2,887",0.0595,55:45:00,55.0,45.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,66.0,75.7,91.0,8,96.99,92.6,93.5
U0038,Sorbonne University,2024,29.0,1.0,71.7,France,Europe,Unknown,Public,88.6,53.2,,6.0,22.0,85.4,100.0,50.3,General,41527.0,22%,"4,680",0.1127,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,373.0,9,58.0,54.703833333333336,38.41111111111111,207.0,,64.7,60.8,83.7,22,97.19,85.21,88.6
U0039,The Hong Kong University of Science and Technology,2024,999.0,999.0,71.1,Hong Kong SAR,Asia,Hong Kong,Public,83.3,42.6,98.2,,0.0,99.1,100.0,50.0,"Civil Engineering,Economics & Econometrics,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Other Health,Chemistry,Mechanical & Aerospace Engineering,General Engineering,Biological Sciences,Business & Management,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Accounting & Finance,Electrical & Electronic Engineering,Sociology,Physics & Astronomy",9794.0,30%,697,0.0712,50:50,,,Undergraduate & Postgraduate,-1.0,160.66666666666666,3,65.0,64.663,54.1,500.0,,54.0,62.1,92.9,30,0.0,99.28,83.3
U0040,KU Leuven,2024,107.0,2.0,70.1,Belgium,Europe,Leuven,Public,84.6,42.4,45.2,48.0,66.0,92.7,100.0,52.4,"Electrical & Electronic Engineering,Chemistry,Accounting & Finance,Sport Science,Politics & International Studies (incl Development Studies),Chemical Engineering,Business & Management,Education,General Engineering,Psychology,Economics & Econometrics,Computer Science,Mechanical & Aerospace Engineering,Geography,Art, Performing Arts & Design,Physics & Astronomy,History, Philosophy & Theology,Other Health,Civil Engineering,Biological Sciences,Communication & Media Studies,Archaeology,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Agriculture & Forestry,Architecture,Geology, Environmental, Earth & Marine Sciences,Law,Medicine & Dentistry",49435.0,19%,"2,677",0.0542,52:48:00,52.0,48.0,Undergraduate & Postgraduate,-1.0,107.33333333333331,3,45.0,68.01683333333334,53.9,122.33333333333331,,60.1,74.9,91.9,19,89.36,86.12,84.6
U0041,University of Washington,2024,999.0,999.0,69.2,United States,North America,Seattle,Public,84.0,50.4,95.9,,0.0,93.5,100.0,50.0,"Psychology,History, Philosophy & Theology,Other Health,Chemistry,Languages, Literature & Linguistics,General Engineering,Chemical Engineering,Physics & Astronomy,Agriculture & Forestry,Computer Science,Biological Sciences,Archaeology,Education,Veterinary Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Mechanical & Aerospace Engineering,Communication & Media Studies,Economics & Econometrics,Mathematics & Statistics,Architecture,Medicine & Dentistry,Electrical & Electronic Engineering,Sociology,Art, Performing Arts & Design,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Law,Geography",49486.0,16%,"2,796",0.0565,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,78.0,83.5,98.2,16,0.0,96.58,84.0
U0042,University of Illinois at Urbana-Champaign,2024,999.0,999.0,69.1,United States,North America,Champaign,Public,85.0,70.8,72.9,,0.0,86.5,100.0,50.0,"Art, Performing Arts & Design,Computer Science,Archaeology,General Engineering,Communication & Media Studies,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Law,Architecture,Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Business & Management,Geography,History, Philosophy & Theology,Other Health,Sport Science,Psychology,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Chemistry,Electrical & Electronic Engineering,Sociology,Languages, Literature & Linguistics,Education,Accounting & Finance,Civil Engineering,Veterinary Science,Biological Sciences,Physics & Astronomy",50250.0,23%,"2,748",0.0547,51:49:00,51.0,49.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,69.5,81.5,85.2,23,0.0,89.18,85.0
U0043,National Taiwan University (NTU),2024,999.0,999.0,67.9,Taiwan,Asia,Taipei City,Public,92.8,91.3,61.6,,0.0,47.0,100.0,50.0,"Civil Engineering,Mathematics & Statistics,Sociology,Art, Performing Arts & Design,Computer Science,Agriculture & Forestry,Geography,Languages, Literature & Linguistics,Other Health,Chemistry,Politics & International Studies (incl Development Studies),Law,Communication & Media Studies,Architecture,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,General Engineering,Veterinary Science,Business & Management,Mechanical & Aerospace Engineering,Psychology,Medicine & Dentistry,Biological Sciences,Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Archaeology,Sport Science",24744.0,13%,"2,939",0.1188,41:59:00,41.0,59.0,Undergraduate & Postgraduate,-1.0,1021.181818181818,22,154.0,33.41943181818181,20.48181818181818,734.8571428571429,,57.3,54.8,70.8,13,0.0,71.12,92.8
U0044,City University of Hong Kong,2024,358.0,5.0,67.7,Hong Kong SAR,Asia,Hong Kong,Public,59.6,27.3,57.4,262.0,327.0,99.9,100.0,63.09,"Civil Engineering,Chemistry,Architecture,Psychology,Business & Management,Law,Communication & Media Studies,Languages, Literature & Linguistics,Physics & Astronomy,Economics & Econometrics,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Biological Sciences,General Engineering,Accounting & Finance,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,History, Philosophy & Theology,Art, Performing Arts & Design,Computer Science,Veterinary Science,Mathematics & Statistics",9076.0,67%,"1,483",0.1634,54:46:00,54.0,46.0,Undergraduate & Postgraduate,-1.0,160.66666666666666,3,65.0,64.663,54.1,500.0,,52.2,52.4,91.1,67,64.16,91.44,59.6
U0045,Université Paris-Saclay,2024,999.0,999.0,67.6,France,Europe,Unknown,Public,58.9,99.1,,,0.0,45.8,100.0,50.0,General,31662.0,24%,"8,010",0.253,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,373.0,9,58.0,54.703833333333336,38.41111111111111,207.0,,70.9,66.1,82.4,24,0.0,69.37,58.9
U0046,The University of Western Australia,2024,999.0,999.0,66.9,Australia,Oceania,Perth,Public,56.2,44.6,47.8,,0.0,98.9,100.0,50.0,"Business & Management,Chemical Engineering,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Economics & Econometrics,Biological Sciences,Psychology,Archaeology,Education,Chemistry,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,General Engineering,Sport Science,Geography,Architecture,Other Health,Law,Communication & Media Studies,Medicine & Dentistry,Agriculture & Forestry,Computer Science,Physics & Astronomy,Accounting & Finance,Civil Engineering,Mathematics & Statistics",19382.0,26%,"1,539",0.0794,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,37.7,48.6,88.7,26,0.0,89.12,56.2
U0047,Brown University,2024,58.0,36.0,66.4,United States,North America,Providence,Private,58.3,42.4,77.7,186.0,80.0,85.9,100.0,59.29,"Chemistry,Archaeology,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Mathematics & Statistics,Communication & Media Studies,Psychology,Computer Science,Other Health,History, Philosophy & Theology,Sociology,Electrical & Electronic Engineering,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Art, Performing Arts & Design,Biological Sciences,Physics & Astronomy,Architecture,Chemical Engineering,Economics & Econometrics,Politics & International Studies (incl Development Studies),Education",9781.0,19%,"1,389",0.142,50:50,,,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,69.8,59.6,89.7,19,94.28,89.9,58.3
U0048,University of Leeds,2024,164.0,15.0,65.5,United Kingdom,Europe,Leeds,Public,70.3,76.7,55.6,150.0,139.0,42.3,100.0,57.49,"Agriculture & Forestry,Geography,Languages, Literature & Linguistics,Sociology,Architecture,Psychology,Mechanical & Aerospace Engineering,Education,Communication & Media Studies,General Engineering,History, Philosophy & Theology,Mathematics & Statistics,Chemistry,Chemical Engineering,Economics & Econometrics,Physics & Astronomy,Art, Performing Arts & Design,Other Health,Accounting & Finance,Computer Science,Biological Sciences,Sport Science,Business & Management,Civil Engineering,Electrical & Electronic Engineering,Medicine & Dentistry,Politics & International Studies (incl Development Studies),Law,Geology, Environmental, Earth & Marine Sciences",33450.0,32%,"3,593",0.1074,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,46.1,49.1,87.3,32,83.63,68.04,70.3
U0049,University of Glasgow,2024,158.0,12.0,65.2,United Kingdom,Europe,Glasgow,Public,76.3,70.7,65.1,165.0,114.0,31.8,100.0,58.24,"Art, Performing Arts & Design,Agriculture & Forestry,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Business & Management,Biological Sciences,Archaeology,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Law,Economics & Econometrics,General Engineering,Psychology,Medicine & Dentistry,Electrical & Electronic Engineering,Communication & Media Studies,Computer Science,Veterinary Science,Geography,Architecture,Education,Languages, Literature & Linguistics,Physics & Astronomy,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Sport Science,Other Health,Sociology,Chemistry",32270.0,43%,"3,314",0.1027,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,48.1,51.8,96.8,43,84.24,65.74,76.3
U0050,Durham University,2024,192.0,20.0,65.1,United Kingdom,Europe,Durham,Public,59.5,89.3,91.0,327.0,240.0,53.3,100.0,66.33,"Business & Management,Civil Engineering,Chemistry,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Law,Psychology,Archaeology,Electrical & Electronic Engineering,Sociology,Accounting & Finance,Biological Sciences,Art, Performing Arts & Design,Other Health,Physics & Astronomy,Education,Mathematics & Statistics,History, Philosophy & Theology,General Engineering,Politics & International Studies (incl Development Studies),Computer Science,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Geography",19575.0,32%,"1,775",0.0907,54:46:00,54.0,46.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,43.5,44.5,83.5,32,80.82,79.52,59.5
