university_id,2024 RANK,University,Country Code,Country,SIZE,FOCUS,AGE,STATUS,Academic Reputation Score,Employer Reputation Score,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Research Network Score,Employment Outcomes Score,Employment Outcomes Rank,Student Population,International Students,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Citations_Count,universities_ranked_count_x,best_university_rank,Country_Avg_Overall_Score,Country_Avg_Academic_Reputation,Country_Avg_Rank,female_percentage,male_percentage,Citation_Score,Research_Output_Score,Enrollment,Undergrad_Students,Postgrad_Students,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank,Region,Faculty_Count,Student_Faculty_Ratio,Country_Avg_International_Ratio,Research_Impact_Score,Employability_Score,Internationalization_Score,Research_Productivity_Index,Citation_Total_Score,Academic_Excellence_Score,University_Performance_Index,H_Index,Publication_Count,clean_name
U0320,561,University of Plymouth,UK,United Kingdom,L,FC,5,A,9.0,12.1,12.2,701.0,29.1,443.0,45.4,11.2,701.0,15675,16%,46.088,24.4,21.9,79.5,66.1,80.6,2024,363.0,69,1,50.81734058,25.96666667,455.4347826,59.0,41.0,58.1,75.0,16895,12554,4341.0,2.559,52630.5,22.0,95.5,7.5,10,601-650,613.0,11.5,Europe,1.056,15.0,1.869565217,56.46,11.65,45.1,658.1439394,0.370144855,658.3,0.506636881,215.0,5213.0,university of plymouth
U0321,563,Ateneo de Manila University,PH,Philippines,L,FC,5,B,19.7,57.9,29.0,533.0,1.7,701.0,1.1,54.6,115.0,14168,1%,31.5545,30.8,10.8,52.4,27.6,33.5,2024,460.0,4,1050,25.6985,21.65,1347.25,52.0,48.0,3.0,50.0,14540,9368,5172.0,372.0,52630.5,1.0,95.5,7.5,10,601-650,511.0,11.5,Asia,1.017,11.0,0.5,35.76,56.25,3.0,3.17,0.0,0.0,0.146825486,42.0,3374.0,ateneo de manila university
U0322,563,University of South Florida,US,United States,XL,CO,4,A,13.2,10.2,7.9,701.0,36.6,381.0,57.8,10.6,701.0,40379,13%,55.186,31.7,36.4,87.6,99.9,66.7,2024,174.0,98,2,56.8432449,31.06530612,362.2653061,62.60001316,37.39998684,36.7,100.0,40449,26669,13780.0,5.211,52630.5,16.0,95.5,7.5,10,581-590,654.0,11.5,North America,2.171,18.0,0.5,67.12,10.4,22.25,117.9180101,0.201298701,575.2,0.512569971,205.0,6786.0,university of south florida
U0324,567,National Chengchi University,TW,Taiwan,M,CO,4,A,19.5,39.0,19.7,674.0,2.7,701.0,1.0,81.0,49.0,12329,12%,29.728,27.6,27.8,24.8,60.6,48.8,2024,673.0,22,154,33.41943182,20.48181818,1021.181818,56.0,44.0,3.4,75.0,13230,9017,4213.0,1.866,52630.5,16.0,95.5,7.5,10,591-600,604.0,11.5,Asia,917.0,11.0,0.5,26.0,60.0,25.3,1.99,0.220236906,0.0,0.167414811,54.0,1909.0,national chengchi university
U0325,567,University of Huddersfield,UK,United Kingdom,L,CO,3,A,12.5,15.0,6.7,701.0,20.9,547.0,41.2,9.0,701.0,14270,26%,43.8945,28.3,25.0,66.3,44.4,88.4,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,58.0,42.0,36.3,100.0,14200,8860,5340.0,3.827,52630.5,31.0,95.5,7.5,10,701-750,524.0,11.5,Europe,816.0,18.0,1.869565217,49.78,12.0,72.25,1.55,0.116298701,0.0,0.265674319,197.0,1539.0,university of huddersfield
U0326,571,Chiang Mai University,TH,Thailand,XL,FC,4,A,33.8,19.3,16.4,701.0,3.9,701.0,20.9,17.1,495.0,33649,4%,33.123,28.5,19.1,46.3,58.1,39.5,2024,673.0,10,612,27.2866,24.82,1271.3,61.0,39.0,8.8,75.0,35691,23746,11945.0,1.325,52630.5,4.0,95.5,7.5,10,601-650,526.0,11.5,Asia,2.51,13.0,0.5,35.42,18.2,4.6,286.0557769,0.690084915,658.3,0.474908574,155.0,13793.0,chiang mai university
U0327,571,Coventry University,UK,United Kingdom,XL,CO,3,A,9.2,12.5,15.7,701.0,6.8,701.0,50.7,13.7,626.0,32635,48%,39.6085,20.9,14.9,69.6,26.8,95.6,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,48.0,52.0,14.8,75.0,30640,20022,10618.0,15.552,52630.5,58.0,95.5,7.5,10,601-650,558.0,11.5,Europe,2.304,14.0,1.869565217,47.72,13.1,87.4,3.9,0.116298701,0.0,0.242237396,185.0,10994.0,coventry university
U0329,571,Warsaw University of Technology,PL,Poland,L,FO,5,A,22.8,49.8,38.7,408.0,4.3,701.0,9.7,11.5,701.0,23167,7%,26.6815,22.0,19.6,33.3,53.5,31.7,2024,304.0,8,614,28.03875,13.5375,1234.625,32.0,68.0,9.5,100.0,21694,14187,7507.0,1.839,52630.5,8.0,95.5,7.5,10,501-510,487.0,11.5,Europe,2.306,9.0,0.5,27.82,30.65,6.05,247.1812663,0.356143856,644.3,0.340595006,89.0,5008.0,warsaw university of technology
U0330,577,Lebanese University,LB,Lebanon,XL,FC,4,A,23.7,49.8,11.6,701.0,2.1,701.0,2.3,9.9,701.0,46704,16%,32.791,42.8,22.3,23.6,17.7,78.8,2024,460.0,2,591,37.52125,17.1,792.5,70.0,30.0,3.4,50.0,44105,35166,8939.0,7.754,52630.5,18.0,95.5,7.5,10,701-750,515.0,11.5,Asia,3.206,15.0,0.5,23.08,29.85,37.6,4.46,0.0,0.0,0.116998486,58.0,9051.0,lebanese university
U0331,580,Abu Dhabi University,AE,United Arab Emirates,S,SP,2,C,11.5,17.9,12.6,701.0,12.4,689.0,1.2,11.3,701.0,2506,60%,57.014,48.2,30.0,85.8,25.5,97.8,2024,460.0,5,229,49.6779,18.2,399.2,51.0,49.0,35.9,100.0,2344,1537,807.0,2.426,52630.5,60.0,95.5,7.5,10,701-750,391.0,11.5,Asia,239.0,17.0,0.5,63.48,14.6,99.95,3.16,0.0,0.0,0.328721597,65.0,581.0,abu dhabi university
U0332,580,University of Klagenfurt,AT,Austria,S,FO,4,A,5.5,4.3,60.2,235.0,11.4,701.0,3.0,12.0,701.0,3479,31%,45.044,31.2,19.4,72.4,48.1,87.6,2024,317.0,3,119,51.20583333,30.26666667,395.6666667,67.0,33.0,16.4,100.0,3377,2603,774.0,950.0,52630.5,33.0,95.5,7.5,10,501-510,697.0,11.5,Europe,427.0,8.0,0.5,51.2,8.15,90.9,4.37,0.095004995,0.0,0.2690278,69.0,1812.0,university of klagenfurt
U0333,586,Sunway University,MY,Malaysia,S,CO,2,B,10.5,44.1,52.2,303.0,7.2,701.0,4.4,9.2,701.0,4350,14%,39.591,24.7,14.6,71.7,17.2,78.3,2024,460.0,8,685,29.5884375,10.025,1151.625,52.0,48.0,25.2,100.0,5046,3516,1530.0,703.0,52630.5,27.0,95.5,7.5,10,651-700,410.0,11.5,Asia,569.0,8.0,0.5,48.86,26.65,29.9,2.88,0.0,0.0,0.216232438,84.0,874.0,sunway university
U0335,593,University of Central Florida,US,United States,XL,FC,4,A,14.4,37.1,2.8,701.0,25.7,474.0,32.1,11.1,701.0,65269,4%,46.918,28.5,34.4,74.7,78.3,39.9,2024,405.0,98,2,56.8432449,31.06530612,362.2653061,57.0,43.0,33.0,100.0,61009,39359,21650.0,2.562,52630.5,5.0,95.5,7.5,10,751-800,705.5,11.5,North America,2.146,25.0,0.5,58.58,24.1,10.8,215.750233,0.362837163,658.3,0.514092469,472.0,23867.0,university of central florida
U0336,595,Nottingham Trent University,UK,United Kingdom,XL,CO,3,A,10.6,20.5,10.2,701.0,5.2,701.0,52.1,13.8,616.0,32545,21%,43.763,20.7,14.3,84.6,37.3,88.5,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,55.0,45.0,10.7,75.0,36005,21436,14569.0,7.07,52630.5,25.0,95.5,7.5,10,801-1000,609.0,11.5,Europe,2075.0,17.0,1.869565217,56.48,17.15,58.95,2.66,0.116298701,0.0,0.283596929,153.0,5527.0,nottingham trent university
U0337,595,Shenzhen University,CN,China (Mainland),XL,CO,3,A,8.4,2.3,55.2,275.0,42.6,314.0,14.3,17.6,472.0,35736,1%,49.234,27.8,34.3,85.3,57.9,42.4,2024,673.0,35,12,56.53822857,28.66857143,328.4,49.0,51.0,90.9,100.0,35012,28327,6685.0,465.0,52630.5,1.0,95.5,7.5,10,601-650,452.0,11.5,Asia,4.947,8.0,-0.257142857,64.9,9.95,7.3,134.424904,0.642921784,592.9,0.596227919,405.0,8065.0,shenzhen university
U0338,600,Thammasat University,TH,Thailand,XL,FC,4,A,23.8,26.4,25.1,583.0,2.1,701.0,2.0,72.5,64.0,30488,1%,25.069,26.3,19.1,25.7,30.1,38.1,2024,785.5,10,612,27.2866,24.82,1271.3,64.0,36.0,3.9,75.0,39733,27620,12113.0,422.0,52630.5,1.0,95.5,7.5,10,601-650,551.0,11.5,Asia,2.46,12.0,0.5,23.06,49.45,6.65,3.05,0.219455544,0.0,0.13981146,121.0,11945.0,thammasat university
U0340,601-610,Drexel University,US,United States,L,FC,5,B,8.4,6.1,21.1,644.0,35.1,388.0,28.4,26.0,316.0,16910,15%,52.1185,44.1,26.0,79.6,75.6,62.2,2024,187.0,98,2,56.8432449,31.06530612,362.2653061,51.0,49.0,58.2,100.0,18893,14160,4733.0,2.526,52630.5,15.0,95.5,7.5,10,651-700,715.5,11.5,North America,1.837,11.0,0.5,58.16,16.05,27.55,241.6984213,0.21038961,445.6,0.447905228,159.0,3535.0,drexel university
U0341,601-610,Jawaharlal Nehru University,IN,India,M,CO,4,A,29.1,10.6,12.2,701.0,24.1,500.0,4.8,13.2,648.0,9737,1%,38.081,41.9,24.3,51.8,33.9,23.7,2024,1001.0,16,218,38.128875,14.1375,783.3125,45.0,55.0,37.6,100.0,7759,5254,2505.0,240.0,52630.5,1.0,95.5,7.5,10,561-570,558.0,11.5,Asia,565.0,15.0,0.5,40.8,11.9,0.8,1.771681416,0.932867133,621.4,0.562568481,148.0,1858.0,jawaharlal nehru university
U0342,601-610,University of Szeged,HU,Hungary,L,FC,5,B,18.0,12.0,44.6,352.0,4.9,701.0,34.6,9.1,701.0,20050,20%,31.8115,29.9,15.8,40.5,48.1,57.8,2024,898.0,8,779,28.8165,12.025,1190.875,56.0,44.0,8.9,75.0,21326,16795,4531.0,4.285,52630.5,19.0,95.5,7.5,10,551-560,597.0,11.5,Europe,1.965,10.0,0.5,30.62,10.55,31.2,348.0916031,0.816558442,654.7,0.487042085,85.0,5316.0,university of szeged
U0343,611-620,Brno University of Technology,CZ,Czech Republic,L,FO,5,A,13.1,34.7,22.7,623.0,6.7,701.0,38.6,14.2,597.0,18137,25%,31.0305,22.2,19.3,39.0,70.3,58.3,2024,460.0,11,459,29.91190909,13.75454545,1151.727273,28.0,72.0,13.7,100.0,17555,12943,4612.0,4.562,52630.5,26.0,95.5,7.5,10,701-750,575.0,11.5,Europe,1.464,13.0,0.5,31.12,24.45,39.95,4.38,0.176123876,0.0,0.175895867,79.0,4118.0,brno university of technology
U0344,611-620,National Central University,TW,Taiwan,M,CO,4,A,21.5,27.1,23.0,617.0,17.8,586.0,2.1,6.5,701.0,11001,7%,32.099,30.8,24.9,29.7,88.8,44.4,2024,673.0,22,154,33.41943182,20.48181818,1021.181818,35.0,65.0,27.1,100.0,11391,6280,5111.0,1.098,52630.5,7.0,95.5,7.5,10,521-530,587.0,11.5,Asia,985.0,11.0,0.5,27.78,16.8,11.0,0.45786802,0.690866277,552.3,0.425649457,98.0,1533.0,national central university
U0345,611-620,Pusan National University,KR,South Korea,L,FC,4,A,23.0,18.5,38.0,416.0,17.1,599.0,7.9,13.3,643.0,17195,10%,42.732,39.2,39.1,45.1,86.6,37.8,2024,541.0,18,62,43.17502778,24.98333333,667.5,55.0,45.0,36.7,100.0,15331,9488,5843.0,1.63,52630.5,14.0,95.5,7.5,10,601-650,473.0,11.5,Asia,2.211,11.0,0.5,42.7,15.9,11.4,92.26594301,0.55964036,566.5,0.481260564,164.0,2414.0,pusan national university
U0347,611-620,University of Minho,PT,Portugal,L,FC,4,A,15.6,8.7,32.8,483.0,18.7,573.0,52.7,10.2,701.0,20001,13%,41.216,26.3,30.3,59.3,74.7,51.9,2024,363.0,4,436,43.51375,24.425,561.25,56.0,44.0,51.2,100.0,21465,13448,8017.0,2.538,52630.5,13.0,95.5,7.5,10,571-580,566.0,11.5,Europe,2.182,9.0,0.5,47.7,9.45,18.7,232.355637,0.401448551,658.3,0.470130341,176.0,2626.0,university of minho
U0349,621-630,Northwestern Polytechnical University,CN,China (Mainland),XL,CO,4,A,5.9,2.5,46.0,341.0,53.6,239.0,6.1,10.1,701.0,36797,4%,52.315,37.4,40.6,74.7,86.7,48.4,2024,898.0,35,12,56.53822857,28.66857143,328.4,25.0,75.0,82.6,100.0,35982,25683,10299.0,1.423,52630.5,5.0,95.5,7.5,10,541-550,499.0,11.5,Asia,3.483,9.0,-0.257142857,61.06,6.3,9.35,93.59747344,0.800264441,562.6,0.630841088,357.0,6838.0,northwestern polytechnical university
U0350,621-630,Stevens Institute of Technology,US,United States,M,CO,5,B,2.7,2.9,4.7,701.0,52.4,246.0,1.2,12.2,701.0,6393,30%,46.2085,26.9,25.3,74.6,62.4,80.8,2024,200.0,98,2,56.8432449,31.06530612,362.2653061,29.0,71.0,60.9,100.0,7887,5780,2107.0,1.919,52630.5,40.0,95.5,7.5,10,701-750,673.0,11.5,North America,315.0,20.0,0.5,54.88,7.55,64.45,2.59,0.07962038,0.0,0.280150033,190.0,1448.0,stevens institute of technology
U0351,621-630,Universitat Ramon Llull,ES,Spain,L,CO,3,B,10.4,43.7,6.3,701.0,8.5,701.0,2.4,15.6,535.0,15125,20%,39.2035,20.7,18.2,70.3,32.1,72.6,2024,541.0,9,313,39.44405556,25.51111111,727.0,51.0,49.0,15.5,75.0,16683,15015,1668.0,2.877,52630.5,24.0,95.5,7.5,10,601-650,436.0,11.5,Europe,963.0,18.0,0.5,49.46,29.65,63.45,3.78,0.167446839,0.0,0.258142361,111.0,3764.0,universitat ramon llull
U0352,621-630,University of Ljubljana,SI,Slovenia,XL,FC,5,A,20.0,9.5,35.6,446.0,6.3,701.0,59.3,48.9,139.0,40607,9%,35.4085,24.5,20.1,54.6,69.8,42.4,2024,405.0,3,884,28.49216667,10.03333333,1212.333333,60.0,40.0,11.0,100.0,37509,29542,7967.0,2.702,52630.5,9.0,95.5,7.5,10,591-600,535.0,11.5,Europe,3.981,10.0,0.5,40.8,29.2,7.6,65.31022356,0.478471528,658.3,0.446304208,132.0,5675.0,university of ljubljana
U0353,621-630,University of the Basque Country,ES,Spain,XL,CO,3,A,19.4,6.4,34.7,462.0,17.4,593.0,73.6,7.0,701.0,38301,5%,40.721,27.0,23.9,65.8,65.5,46.2,2024,541.0,9,313,39.44405556,25.51111111,727.0,55.0,45.0,40.97380554,100.0,39279,23203,16076.0,2.029,52630.5,6.0,95.5,7.5,10,701-750,734.0,11.5,Europe,3.5,11.0,0.5,49.04,6.7,3.15,82.28571429,0.545768517,658.3,0.507852816,214.0,6076.0,university of the basque country
U0354,621-630,Zhengzhou University,CN,China (Mainland),XL,FC,4,A,5.4,19.7,4.7,701.0,65.6,168.0,4.4,6.7,701.0,74052,4%,39.3305,18.7,19.8,82.5,35.8,25.2,2024,1001.0,35,12,56.53822857,28.66857143,328.4,48.0,52.0,82.7,100.0,44297,23670,20627.0,2.755,52630.5,25.76263215,95.5,7.5,10,618.0,618.0,11.5,Asia,2851.0,15.53735531,-0.257142857,57.42,13.2,1.25,3.31,0.872292413,658.3,0.606820437,426.0,9435.0,zhengzhou university
U0356,631-640,PalackÃ½ University Olomouc,CZ,Czech Republic,L,FO,5,A,15.0,17.9,29.6,524.0,8.6,701.0,54.0,9.5,701.0,19474,14%,34.881,23.4,23.9,49.8,36.8,61.8,2024,405.0,11,459,29.91190909,13.75454545,1151.727273,68.0,32.0,11.5,100.0,22317,11755,10197.5,2.177,52630.5,10.5,95.5,7.5,10,601-650,9.5,11.5,Europe,1.807,10.0,0.5,39.44,13.7,26.4,381.8483675,0.459340659,658.3,0.435587195,73.0,2243.0,palack university olomouc
U0357,631-640,Ritsumeikan University,JP,Japan,XL,CO,5,B,15.2,68.4,8.1,701.0,3.8,701.0,2.0,8.7,701.0,35119,10%,22.814,19.8,13.9,27.4,30.3,46.8,2024,541.0,37,29,35.23782432,24.98108108,1011.972973,37.0,63.0,5.0,75.0,35919,22745,13174.0,2.697,52630.5,10.0,95.5,7.5,10,751-800,680.0,11.5,Asia,2.095,17.0,0.5,22.0,38.55,17.45,477.8042959,0.548507049,536.2,0.331987456,80.0,3030.0,ritsumeikan university
U0359,641-650,Free University of Bozen-Bolzano,IT,Italy,S,FO,3,A,5.0,1.5,11.0,701.0,47.6,285.0,11.1,8.0,701.0,4244,14%,49.362,31.8,22.8,85.5,45.6,78.6,2024,304.0,18,181,47.393,24.45,458.7222222,67.0,33.0,45.5972404,100.0,4032,3595,437.0,621.0,52630.5,17.0,95.5,7.5,10,651-700,432.0,11.5,Europe,279.0,15.0,0.5,60.42,4.75,50.55,3.08,0.100599401,0.0,0.313731305,95.0,768.0,free university of bozenbolzano
U0360,641-650,Memorial University of Newfoundland,CA,Canada,L,FC,4,A,7.0,4.6,11.0,701.0,28.5,449.0,36.5,11.8,701.0,16318,23%,43.243,27.5,24.5,60.9,83.2,85.7,2024,460.0,23,21,55.88345652,32.3,315.2173913,55.0,45.0,43.7,75.0,16376,9596,6780.0,3.4,52630.5,29.0,95.5,7.5,10,751-800,660.0,11.5,North America,1.089,15.0,0.5,46.34,8.2,48.6,607.8971534,0.410047096,608.8,0.465651094,213.0,3071.0,memorial university of newfoundland
U0361,641-650,The New School,US,United States,M,FO,5,B,15.9,14.9,44.3,355.0,2.8,701.0,1.2,24.7,337.0,8644,34%,32.6965,29.8,15.5,45.8,27.2,61.1,2024,200.0,98,2,56.8432449,31.06530612,362.2653061,73.0,27.0,35.40037222,100.0,9536,7046,2490.0,3.599,52630.5,38.0,95.5,7.5,10,561-570,1203.0,11.5,North America,1.087,9.0,0.5,33.68,19.8,48.85,2.33,0.07962038,0.0,0.165729224,114.0,1692.0,the new school
U0362,641-650,University of Bradford,UK,United Kingdom,M,CO,4,A,8.7,7.3,8.2,701.0,18.1,582.0,20.1,21.6,384.0,8970,31%,44.591,23.3,22.4,73.8,58.1,90.1,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,57.0,43.0,40.3,100.0,11775,8035,3740.0,2.27,52630.5,47.0,95.5,7.5,10,701-750,511.0,11.5,Europe,500.0,17.0,1.869565217,53.24,14.45,78.5,3.47,0.116298701,0.0,0.278097172,149.0,3167.0,university of bradford
U0363,641-650,University of Houston,US,United States,XL,CO,4,A,13.9,10.9,4.5,701.0,34.0,402.0,34.0,29.2,273.0,47963,7%,44.942,33.8,29.7,65.8,70.2,50.8,2024,275.0,98,2,56.8432449,31.06530612,362.2653061,52.0,48.0,23.6,100.0,46269,26859,19410.0,3.049,52630.5,16.0,95.5,7.5,10,701-750,556.0,11.5,North America,1.702,22.0,0.5,51.36,20.05,8.9,210.3407756,0.271928072,392.2,0.402643501,221.0,12952.0,university of houston
U0364,641-650,University of Modena and Reggio Emilia,IT,Italy,L,FC,5,A,8.7,3.2,2.3,701.0,50.3,262.0,21.4,13.9,613.0,21836,5%,46.681,32.0,24.6,79.6,80.3,40.2,2024,275.0,18,181,47.393,24.45,458.7222222,54.0,46.0,50.8,75.0,18479,10933,7546.0,1.066,52630.5,4.0,95.5,7.5,10,701-750,825.5,11.5,Europe,684.0,31.0,0.5,57.6,8.55,3.85,0.764619883,0.292907093,658.3,0.492926739,186.0,2620.0,university of modena and reggio emilia
U0365,641-650,University of Windsor,CA,Canada,L,CO,5,A,3.6,4.8,2.3,701.0,33.1,411.0,6.1,20.4,409.0,14849,35%,43.3565,28.7,29.8,56.7,60.7,90.8,2024,1001.0,23,21,55.88345652,32.3,315.2173913,50.19753753,49.80246247,58.2,75.0,14932,8468,6464.0,2.414,52630.5,36.0,95.5,7.5,10,701-750,546.0,11.5,North America,323.0,41.0,0.5,45.94,12.6,81.35,2.888544892,0.788368774,408.1,0.513867831,253.0,5418.0,university of windsor
U0366,651-660,COMSATS University Islamabad,PK,Pakistan,XL,CO,2,A,10.4,29.2,14.4,701.0,13.9,658.0,62.6,8.1,701.0,34323,1%,41.5245,17.9,16.6,88.2,30.5,50.0,2024,541.0,6,486,33.59258333,10.95,981.5,42.0,58.0,36.8,100.0,33193,22961,10232.0,417.0,52630.5,1.0,95.5,7.5,10,1001-1200,664.0,11.5,Asia,2264.0,15.0,0.5,59.56,18.65,1.6,2.45,0.162137862,0.0,0.294271113,238.0,4909.0,comsats university islamabad
U0367,651-660,University of Haifa,IL,Israel,L,FO,4,A,13.1,7.4,19.6,678.0,30.1,433.0,13.5,14.1,601.0,17353,3%,41.467,23.9,30.1,68.4,64.5,34.5,2024,898.0,3,209,47.23766667,18.1,476.0,66.0,34.0,44.8,100.0,16297,12350,3947.0,887.0,52630.5,3.0,95.5,7.5,10,701-750,678.0,11.5,Asia,1.978,8.0,0.5,53.08,10.75,9.05,312.942366,0.8,513.3,0.552597671,239.0,2125.0,university of haifa
U0368,651-660,University of Hohenheim,DE,Germany,M,SP,5,A,9.8,5.3,10.0,701.0,39.4,348.0,36.3,8.8,701.0,8369,14%,54.1775,35.0,35.5,85.7,80.5,61.7,2024,541.0,9,31,59.47188889,32.65555556,234.0,57.0,43.0,49.834444,100.0,8480,5566,2914.0,1.219,52630.5,15.0,95.5,7.5,10,601-650,334.0,11.5,Europe,401.0,22.0,0.5,65.62,7.05,25.3,2.187032419,0.455494505,658.3,0.586740871,182.0,1527.0,university of hohenheim
U0369,661-670,Aberystwyth University,UK,United Kingdom,M,CO,5,A,9.5,6.4,19.5,680.0,23.5,507.0,27.1,10.5,701.0,6180,23%,44.022,26.3,23.0,68.5,62.4,87.3,2024,673.0,69,1,50.81734058,25.96666667,455.4347826,51.0,49.0,56.6,100.0,6330,4591,1739.0,1.392,52630.5,21.0,95.5,7.5,10,541-550,745.5,11.5,Europe,516.0,12.0,1.869565217,50.3,8.45,47.8,1.939922481,0.586928072,624.4,0.527568807,88.0,1027.0,aberystwyth university
U0371,661-670,Lebanese American University,LB,Lebanon,M,FC,4,B,10.5,28.2,35.5,447.0,3.2,701.0,1.0,10.4,701.0,7100,17%,42.2515,26.7,13.2,76.4,32.8,84.2,2024,460.0,2,591,37.52125,17.1,792.5,52.0,48.0,10.7,50.0,7606,6315,1291.0,1.516,52630.5,13.0,95.5,7.5,10,581-590,535.0,11.5,Asia,692.0,11.0,0.5,51.12,19.3,52.65,3.51,0.0,0.0,0.233485436,62.0,1668.0,lebanese american university
U0372,661-670,Middlesex University,UK,United Kingdom,L,CO,4,A,5.6,4.8,8.3,701.0,14.3,650.0,20.6,15.8,529.0,15545,50%,44.968,22.8,18.5,80.0,46.8,93.4,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,59.0,41.0,14.3,75.0,14860,8296,6564.0,8.159,52630.5,49.0,95.5,7.5,10,701-750,825.5,11.5,Europe,943.0,17.0,1.869565217,55.4,10.3,92.35,2.48,0.116298701,0.0,0.28561295,77.0,2443.0,middlesex university
U0374,661-670,National Chung Hsing University,TW,Taiwan,L,CO,4,A,20.2,24.1,27.6,552.0,11.8,701.0,2.2,20.4,410.0,14394,6%,30.0585,23.8,25.2,33.8,78.8,32.5,2024,541.0,22,154,33.41943182,20.48181818,1021.181818,42.0,58.0,22.5,100.0,16156,8870,7286.0,957.0,52630.5,9.0,95.5,7.5,10,651-700,628.0,11.5,Asia,1.068,12.0,0.5,30.36,22.25,6.75,437.2659176,0.598558584,457.9,0.379719213,116.0,1055.0,national chung hsing university
U0375,661-670,Princess Nourah bint Abdulrahman University,SA,Saudi Arabia,L,CO,4,A,16.6,16.5,19.4,683.0,1.9,701.0,6.3,8.2,701.0,22552,17%,40.443,26.7,16.3,66.1,28.3,91.7,2024,898.0,9,424,39.26633333,13.54444444,721.5555556,100.0,0.0,7.2,50.0,20015,13283,6732.0,4.408,52630.5,12.0,95.5,7.5,10,751-800,735.5,11.5,Asia,2.324,12.0,0.5,46.18,12.35,70.1,2.03,0.269130869,0.0,0.279658391,53.0,2587.0,princess nourah bint abdulrahman university
U0376,661-670,Tokyo University of Science,JP,Japan,L,FO,4,B,11.0,54.8,10.6,701.0,11.7,701.0,1.2,29.8,267.0,17662,4%,27.7115,24.0,26.1,26.4,74.0,29.1,2024,1001.0,37,29,35.23782432,24.98108108,1011.972973,25.0,75.0,16.3,100.0,18002,12260,5742.0,555.0,52630.5,4.0,95.5,7.5,10,801-1000,825.5,11.5,Asia,1.136,16.0,0.5,26.28,42.3,8.55,525.528169,0.87018537,563.1,0.450626181,153.0,5407.0,tokyo university of science
U0377,661-670,Universidad Panamericana (UP),MX,Mexico,L,FO,4,B,8.7,22.0,81.5,133.0,1.2,701.0,1.2,49.4,137.0,15469,2%,17.222,23.9,9.1,12.0,16.0,43.9,2024,460.0,3,1741,16.54016667,14.8,1769.333333,48.0,52.0,32.3,75.0,22317,11755,10197.5,125.0,52630.5,10.5,95.5,7.5,10,551-560,9.5,11.5,Latin America,1.751,7.0,0.5,10.84,35.7,6.5,2.66,0.0,0.0,0.018751387,166.0,4967.0,universidad panamericana up
U0378,661-670,Universitas Padjadjaran,ID,Indonesia,XL,FO,4,A,16.8,34.0,36.6,433.0,1.4,701.0,1.2,22.0,375.0,35498,1%,21.222,28.5,12.2,19.2,23.6,34.3,2024,460.0,11,1332,21.12568182,12.31818182,1580.0,59.0,41.0,2.2,100.0,32501,23939,8562.0,314.0,52630.5,5.0,95.5,7.5,10,801-1000,515.0,11.5,Asia,3.116,10.0,0.5,16.4,28.0,12.85,2.57,0.0,0.0,0.050650468,44.0,7126.0,universitas padjadjaran
U0379,671-680,Carleton University,CA,Canada,L,CO,4,A,10.9,13.9,3.1,701.0,21.8,531.0,16.8,28.5,281.0,29656,21%,44.625,22.6,31.2,67.0,75.5,77.2,2024,405.0,23,21,55.88345652,32.3,315.2173913,50.0,50.0,61.6,100.0,27612,18771,8841.0,5.371,52630.5,22.0,95.5,7.5,10,601-650,785.5,11.5,North America,939.0,28.0,0.5,52.68,21.2,33.8,0.583599574,0.371585557,658.3,0.490516214,127.0,7440.0,carleton university
U0380,671-680,University of Debrecen,HU,Hungary,L,FC,5,A,17.3,10.3,30.4,516.0,3.7,701.0,39.6,16.9,500.0,19964,24%,37.4105,41.2,22.5,40.7,51.1,59.7,2024,541.0,8,779,28.8165,12.025,1190.875,56.0,44.0,7.4,75.0,20923,15051,5872.0,6.258,52630.5,25.0,95.5,7.5,10,591-600,563.0,11.5,Europe,2.011,12.0,0.5,33.42,13.6,39.3,346.0964694,0.566908092,658.3,0.456366767,104.0,2908.0,university of debrecen
U0381,671-680,University of Greenwich,UK,United Kingdom,L,CO,3,A,4.5,4.2,4.6,701.0,10.6,701.0,41.1,12.8,671.0,17095,46%,43.612,17.8,17.5,81.2,40.9,97.2,2024,304.0,69,1,50.81734058,25.96666667,455.4347826,58.0,42.0,15.2,75.0,22915,14491,8424.0,7.04,52630.5,54.0,95.5,7.5,10,751-800,825.5,11.5,Europe,879.0,19.0,1.869565217,55.72,8.5,95.95,1.89,0.116298701,0.0,0.280876449,241.0,8005.0,university of greenwich
