uni_id,yr,Total_Students,Intl_Students_Count,Intl_Student_Ratio_pct,Faculty_Count,Faculty_Student_Ratio,Gender_Ratio,Female_Pct,Male_Pct,Degree_Level,UG_Count,PG_Count,Country_Avg_Rank,Univ_Ranked_Count,Best_Univ_Rank,Country_Avg_Score,Country_Avg_Acad_Rep,Country_Avg_Citations,Country_Avg_Intl_Ratio
1745,2022,8253.0,198.0,2.39912759,495.0,16.0,25 : 75,25.0,75.0,Undergraduate & Postgraduate,6745,1508,632.17,6,381.0,30.11,31.32,30.48,1.59
1499,2018,16775.0,3355.0,20.0,939.0,17.86474973, 43:57:00,43.0,57.0,UNDERGRADUATE & POSTGRADUATE  ,11075,5700,886.55,11,322.0,19.55,18.9,17.27,9.73
2310,2024,42198.0,11160.0,26.4468653,5347.0,7.891902001,44:56:00,44.42236818,55.57763182,Undergraduate & Postgraduate,29606,12592,1304.57,84,85.0,24.86,20.82,16.66,7.67
1045,2017,23692.0,4715.0,19.90123248,3435.0,7.0,47:53:00,47.0,53.0,Undergraduate & Postgraduate  ,17819,5873,414.8,32,35.0,39.4,39.51,40.77,144.46
2452,2021,10311.0,1289.0,12.5012123,1473.0,7.0,58:42:00,57.7782958,42.2217042,Undergraduate & Postgraduate,6770,3541,360.49,85,32.0,47.98,48.61,48.93,14.82
197,2021,19501.0,2370.0,12.15322291,4349.0,4.0,29 : 71,29.0,71.0,Undergraduate & Postgraduate,13495,6006,544.83,32,74.0,33.86,34.45,33.57,12.75
3172,2018,24451.0,4646.0,19.0,1627.0,15.02827289,54:46:00,54.0,46.0, UNDERGRADUATE & POSTGRADUATE,14292,10159,245.62,12,71.0,50.0,51.66,53.32,19.33
2719,2020,3639.0,950.0,26.1060731,427.0,8.0,69:31:00,69.0,31.0,Undergraduate & Postgraduate  ,2063,1576,457.26,17,154.0,44.11,40.99,41.31,25.62
2803,2023,30125.0,5970.0,19.81905357,1738.0,17.33314154,62:38:00,61.80092881,38.19907119,UNDERGRADUATE & POSTGRADUATE,21800,8325,680.0,77,139.0,40.84,29.1,39.63,11.89
2319,2025,51617.0,0.0,0.0,3475.0,14.85381295,45:55:00,45.0,55.0, Undergraduate & Postgraduate,30555,21062,1415.57,89,92.0,26.63,20.52,15.93,7.67
1591,2018,17945.0,5742.0,32.0,1941.0,9.245234415,55:45:00  ,55.0,45.0,UNDERGRADUATE & POSTGRADUATE,10187,7758,409.58,108,5.0,44.57,43.53,43.66,24.19
2558,2025,13454.0,0.0,0.0,1458.0,9.227709191,53:47:00,53.0,47.0,Undergraduate & Postgraduate  ,10656,2798,1415.57,89,92.0,26.63,20.52,15.93,7.67
1259,2020,1240.0,12.0,1.0,154.0,8.051948052,47:53:00,47.0,53.0, Undergraduate & Postgraduate,829,411,883.41,111,22.0,24.58,24.14,24.31,4.17
2494,2025,50118.0,0.0,0.0,4525.0,11.0758011, 64:36:00,64.0,36.0,undergraduate & postgraduate,36573,13545,1576.8,22,825.5,21.63,17.44,16.44,1.25
3243,2024,19656.0,3685.0,18.74687499,1550.0,12.68129032,44:56:00,43.51997914,56.48002086,Undergraduate & Postgraduate,12102,7554,1255.17,12,968.0,31.19,19.42,16.96,8.33
3317,2024,22523.0,1126.0,5.0,2003.0,11.24463305,61:39:00,61.0,39.0,Undergraduate & Postgraduate,13774,8749,629.21,256,1.0,44.21,29.31,36.0,15.65
681,2026,12792.0,2184.0,17.07453843,957.0,13.36677116,51:49:00,51.38431708,48.61568292,Undergraduate & Postgraduate,9032,3760,614.48,126,2.0,46.87,35.82,38.92,35.29
171,2024,13027.0,130.0,1.0,1320.0,9.868939394,43:57:00,43.0,57.0, Undergraduate & Postgraduate,8951,4076,1171.36,17,695.5,25.55,11.71,11.24,9.76
701,2019,9813.0,981.0,,,13.78230337,57:43:00,57.0,43.0, undergraduate & postgraduate,6079,3734,431.42,229,1.0,44.48,45.06,44.04,88.07
3334,2020,5733.0,837.0,14.59968603,432.0,14.0,34 : 66,34.0,66.0, UNDERGRADUATE & POSTGRADUATE,3998,1735,458.79,229,1.0,45.59,45.51,45.31,81.75
1764,2025,8254.0,1486.0,18.0,1651.0,4.999394306,62:38:00,62.0,38.0,Undergraduate & Postgraduate,6375,1879,1744.0,54,580.0,20.25,19.89,20.26,13.15
1899,2022,22118.0,5972.0,27.0,2030.0,10.8955665,34 : 66,34.0,66.0, Undergraduate & Postgraduate,15082,7036,374.08,85,32.0,47.36,46.64,48.12,14.71
2509,2023,33049.0,0.0,0.0,2995.0,11.03472454,63:37:00,63.0,37.0,Undergraduate & Postgraduate,20229,12820,1497.0,13,439.0,18.86,20.05,18.67,0.92
3003,2018,82258.0,3290.0,4.0,8930.0,9.211422172,48:52:00,48.0,52.0,Undergraduate & Postgraduate,57633,24625,790.67,50,121.0,25.33,25.77,26.29,142.1
2230,2024,24637.0,5709.0,23.17141193,3674.0,6.705770278,47:53:00  ,46.97283472,53.02716528,Undergraduate & Postgraduate,18076,6561,812.01,82,149.0,36.24,30.03,26.82,14.68
3234,2017,27468.0,4200.0,,,21.0,40 : 60,39.90221328,60.09778672,Undergraduate & Postgraduate,19761,7707,420.63,67,33.0,37.8,37.48,37.57,17.07
262,2023,12614.0,378.0,3.0,908.0,13.89207048,45:55:00,45.0,55.0,Undergraduate & Postgraduate,7523,5091,1264.96,73,460.0,24.69,17.31,16.31,8.88
1917,2023,23122.0,6672.0,28.85714761,2001.0,11.55522239,69:31:00,69.12144733,30.87855267,undergraduate & postgraduate,18211,4911,384.76,86,33.0,49.01,40.16,41.14,19.89
2233,2022,4860.0,758.0,15.59670782,810.0,6.0,64:36:00  ,63.68251663,36.31748337,Undergraduate & Postgraduate,3346,1514,915.75,28,69.0,36.73,36.44,36.57,55.25
175,2026,5917.0,178.0,3.0,276.0,21.4384058,34 : 66,34.0,66.0,Undergraduate & Postgraduate,3802,2115,1160.26,80,387.0,33.04,33.05,33.16,5.26
547,2019,39365.0,0.0,0.0,3887.0,10.12734757,56:44:00,56.0,44.0,UNDERGRADUATE & POSTGRADUATE,30366,8999,871.82,53,118.0,25.65,25.98,26.01,134.5
2960,2021,12688.0,6.988,0.055075662,678.0,18.0,67:33:00,67.0,33.0,undergraduate & postgraduate,9103,3585,533.81,8,211.0,41.72,41.18,42.51,4.99
2892,2025,13266.0,2123.0,16.0,2046.0,6.483870968,53:47:00,53.0,47.0,Undergraduate & Postgraduate,9551,3715,797.38,74,24.0,41.63,30.69,34.12,20.09
679,2021,31873.0,2102.0,6.594923603,3215.0,9.0, 30 : 70,30.0,70.0,UNDERGRADUATE & POSTGRADUATE,19250,12623,495.79,51,15.0,39.97,40.64,40.12,212.02
2061,2023,45862.0,917.0,2.0,2683.0,17.09355199,53:47:00,53.0,47.0,undergraduate & postgraduate,29698,16164,790.29,17,238.0,33.23,24.52,29.01,7.38
1910,2026,35755.0,16090.0,45.0,2826.0,12.65215853,37 : 63,37.0,63.0,Undergraduate & Postgraduate,25726,10029,409.72,100,22.0,51.42,45.16,47.76,22.4
74,2025,199537.0,9977.0,5.0,9637.0,20.70530248,60:40:00,60.0,40.0,Undergraduate & Postgraduate,146696,52841,1118.86,37,350.0,31.11,25.2,18.67,4.17
3287,2026,8333.0,1750.0,,,19.9354067, 34 : 66,34.0,66.0, Undergraduate & Postgraduate,5972,2361,819.83,6,446.0,34.74,18.72,13.46,20.17
202,2017,30.348,1.575,5.189798339,50.0,12.0,45:55:00,45.35617456,54.64382544,Undergraduate & Postgraduate,17,13,375.89,33,24.0,41.03,37.93,39.58,140.71
537,2019,29558.0,0.0,0.0,1389.0,21.2800576,44:56:00,44.0,56.0,Undergraduate & Postgraduate,15793,13765,871.82,53,118.0,25.65,25.98,26.01,134.5
2472,2026,13100.0,1572.0,12.0,1040.0,12.59615385, 56:44:00,56.0,44.0,undergraduate & postgraduate  ,9580,3520,906.25,86,160.0,39.01,32.27,29.18,17.1
128,2023,6230.0,872.0,14.0,565.0,11.02654867,60:40:00,59.62448408,40.37551592,undergraduate & postgraduate,4221,2009,740.97,64,26.0,40.45,29.99,32.58,20.31
2918,2025,22189.0,0.0,0.0,1545.0,14.3618123, 35 : 65,35.0,65.0, Undergraduate & Postgraduate,14144,8045,1166.35,24,554.0,27.16,18.17,14.56,6.28
3250,2024,26883.0,4301.0,16.0,3437.0,7.821646785,50:50:00,50.0,50.0,Undergraduate & Postgraduate,14603,12280,1637.33,48,387.0,19.23,18.6,18.65,11.77
2130,2023,30239.0,0.0,0.0,3244.0,9.321516646,55:45:00  ,55.0,45.0, undergraduate & postgraduate,21010,9229,1150.91,45,105.0,28.03,14.59,6.96,11.93
3157,2017,15.896,2.307,14.51308505,50.0,4.0,53:47:00,52.60848038,47.39151962,undergraduate & postgraduate,11,5,297.42,77,30.0,48.53,48.86,49.14,12.77
3122,2019,20895.0,4179.0,20.0,2881.0,7.252690038, 53:47:00,53.0,47.0,Undergraduate & Postgraduate,12528,8367,428.46,114,5.0,42.45,42.05,43.2,23.34
1087,2023,26032.0,4298.0,16.50854694,1845.0,14.10948509,44:56:00  ,44.0537733,55.9462267, Undergraduate & Postgraduate,19732,6300,732.0,48,75.0,30.51,11.22,3.34,18.29
1020,2026,11274.0,2480.0,22.0,840.0,13.42142857,45:55:00,45.15328571,54.84671429,UNDERGRADUATE & POSTGRADUATE,7240,4034,682.03,43,38.0,36.74,22.69,33.0,15.2
3122,2016,22525.0,3379.0,15.0,1376.0,16.36991279,53:47:00,53.0,47.0,Undergraduate & Postgraduate,13845,8680,329.32,78,2.0,43.92,43.23,42.78,28.22
2874,2026,20102.0,3618.0,18.0,2013.0,9.986090412,64:36:00,64.0,36.0,undergraduate & postgraduate,11219,8883,499.0,8,119.0,47.57,35.7,35.97,14.35
2899,2024,20494.0,0.0,0.0,2053.0,9.982464686,54:46:00,54.14391512,45.85608488,Undergraduate & Postgraduate,12805,7689,989.03,45,315.0,33.03,24.86,27.07,3.91
1901,2021,19136.0,471.0,2.461329431,1032.0,18.0, 36 : 64,36.0,64.0,UNDERGRADUATE & POSTGRADUATE,13287,5849,1160.0,17,764.0,21.97,23.01,21.93,8.19
1309,2021,12141.0,1093.0,9.0,1517.0,8.003295979,31 : 69,31.0,69.0,UNDERGRADUATE & POSTGRADUATE,10560,1581,1027.42,13,477.0,27.24,27.99,27.27,8.61
657,2026,7520.0,0.0,0.0,634.0,11.86119874, 45:55:00  ,45.0,55.0,undergraduate & postgraduate,6040,1480,1100.42,163,123.0,34.76,27.22,36.06,6.8
2164,2024,21413.0,214.0,1.0,1727.0,12.39895773,45:55:00,45.0,55.0,Undergraduate & Postgraduate,16580,4833,1223.43,43,198.0,26.35,18.19,9.47,11.4
2659,2016,17758.0,178.0,1.0,3132.0,5.669859515, 65:35:00,65.0,35.0,Undergraduate & Postgraduate,13180,4578,370.0,6,178.0,37.65,38.34,39.51,3.5
311,2024,11543.0,1962.0,17.0,726.0,15.89944904,62:38:00,62.0,38.0,Undergraduate & Postgraduate,8580,2963,793.03,18,253.0,35.76,29.48,37.75,16.95
206,2020,26457.0,2.504,0.009464414,50.0,13.0,66:34:00  ,65.51559374,34.48440626,Undergraduate & Postgraduate,19084,7373,469.33,42,16.0,39.14,39.24,38.94,110.64
3227,2024,19042.0,2835.0,14.88803901,1125.0,16.92622222,56:44:00,55.98284298,44.01715702,Undergraduate & Postgraduate,12853,6189,321.5,13,61.0,45.81,36.98,46.52,19.91
2589,2019,6861.0,686.0,10.0,338.0,20.29881657,67:33:00  ,67.0,33.0,Undergraduate & Postgraduate,4651,2210,373.0,2,348.0,42.89,44.91,40.8,9.0
1539,2023,25978.0,5369.0,20.66873946,1811.0,14.34456102,35 : 65,34.65939393,65.34060607,Undergraduate & Postgraduate,19881,6097,1046.5,10,364.0,30.5,14.21,4.19,15.39
1347,2016,4496.0,90.0,2.0,251.0,17.9123506,48:52:00,48.0,52.0,Undergraduate & Postgraduate,3144,1352,578.75,24,167.0,25.8,25.83,25.74,5.96
2885,2025,4675.0,280.0,6.0,338.0,13.83136095, 48:52:00,48.0,52.0,Undergraduate & Postgraduate,3493,1182,900.23,13,274.0,32.91,17.1,12.25,17.65
367,2026,45609.0,1368.0,3.0,2628.0,17.35502283,54:46:00,54.16695973,45.83304027,Undergraduate & Postgraduate,27039,18570,616.32,72,14.0,46.0,21.88,70.61,14.17
2249,2018,12.144,290.0,2388.01054,50.0,12.0,54:46:00,53.81665333,46.18334667,Undergraduate & Postgraduate  ,7,5,682.4,15,254.0,31.22,29.58,32.96,370.06
1619,2024,19783.0,791.0,4.0,2163.0,9.146093389,48:52:00,48.03208058,51.96791942, UNDERGRADUATE & POSTGRADUATE,16469,3314,1185.91,124,28.0,27.19,22.28,20.27,5.07
2575,2025,29832.0,5071.0,17.0,2381.0,12.52918942, 40 : 60,40.39060147,59.60939853,undergraduate & postgraduate,22283,7549,390.38,89,28.0,49.87,40.45,42.47,21.02
13,2020,5577.0,551.0,9.879863726,507.0,11.0,44:56:00  ,44.33438476,55.66561524,Undergraduate & Postgraduate  ,4027,1550,387.95,10,107.0,37.6,38.44,36.85,8.61
1287,2026,6938.0,347.0,5.0,397.0,17.47607053,42:58:00,42.27561851,57.72438149,UNDERGRADUATE & POSTGRADUATE,4360,2578,1100.42,163,123.0,34.76,27.22,36.06,6.8
1050,2022,19357.0,1.077,0.005563879,50.0,5.0,53:47:00,53.0,47.0, Undergraduate & Postgraduate,12643,6714,707.57,14,175.0,43.7,47.48,43.81,1941.09
2038,2026,8964.0,1076.0,12.0,534.0,16.78651685,56:44:00,56.0,44.0,Undergraduate & Postgraduate,6863,2101,1055.02,25,265.0,34.36,21.19,18.6,18.35
3161,2019,18.36,2.719,14.80936819,50.0,15.0,57:43:00  ,56.74258999,43.25741001,Undergraduate & Postgraduate,13,5,323.32,83,33.0,47.82,49.72,47.79,14.22
3292,2026,38157.0,4960.0,13.0,1858.0,20.53659849,44:56:00,44.0,56.0,Undergraduate & Postgraduate,28564,9593,755.8,56,15.0,43.69,42.15,43.47,9.93
45,2026,37158.0,7363.0,19.81543646,2631.0,14.12314709,30 : 70  ,29.6495896,70.3504104,Undergraduate & Postgraduate,24097,13061,913.31,26,269.0,35.8,18.27,15.63,16.42
387,2016,13055.0,6528.0,50.0,1277.0,10.22317933,55:45:00,55.0,45.0,UNDERGRADUATE & POSTGRADUATE,9225,3830,329.32,78,2.0,43.92,43.23,42.78,28.22
3096,2018,73465.0,655.0,0.891581025,50.0,11.0, 55:45:00,55.0,45.0,Undergraduate & Postgraduate,45765,27700,611.75,2,598.0,24.87,21.21,26.01,0.95
2637,2021,23405.0,2.295,0.009805597,50.0,17.0,56:44:00,56.0,44.0, Undergraduate & Postgraduate,14991,8414,582.46,71,137.0,39.3,37.57,39.62,46.21
1937,2021,36398.0,2.097,0.005761306,50.0,12.0,53:47:00,53.0,47.0,Undergraduate & Postgraduate,23446,12952,492.25,237,1.0,44.73,44.34,44.76,78.92
1889,2020,23229.0,1.545,0.006651169,50.0,10.0,58:42:00,58.0,42.0,Undergraduate & Postgraduate,13510,9719,888.75,10,491.0,25.32,27.02,26.73,9.95
2067,2024,3050.0,244.0,8.0,222.0,13.73873874,60:40:00,60.0,40.0,Undergraduate & Postgraduate,2076,974,1067.02,49,69.0,28.18,22.92,20.35,8.19
2277,2026,15416.0,1796.0,11.65040434,1120.0,13.76428571,60:40:00,60.40401821,39.59598179,undergraduate & postgraduate,10033,5383,1388.78,46,116.0,30.1,24.89,17.44,9.38
1750,2024,6005.0,180.0,3.0,300.0,20.01666667,40 : 60,40.0,60.0,undergraduate & postgraduate,4536,1469,1185.91,124,28.0,27.19,22.28,20.27,5.07
966,2024,22464.0,7413.0,33.0,1701.0,13.20634921, 67:33:00,67.0,33.0,Undergraduate & Postgraduate,16472,5992,892.0,48,87.0,28.84,12.17,3.19,19.47
175,2018,4749.0,0.0,0.0,352.0,13.49147727,32 : 68,32.0,68.0,Undergraduate & Postgraduate,3215,1534,839.92,13,333.0,21.16,23.45,21.53,0.85
2362,2025,23868.0,0.0,0.0,1882.0,12.68225292,55:45:00,55.0,45.0,UNDERGRADUATE & POSTGRADUATE,17707,6161,1415.57,89,92.0,26.63,20.52,15.93,7.67
979,2024,7269.0,1589.0,21.86489263,406.0,17.90394089,40 : 60,39.61696744,60.38303256,UNDERGRADUATE & POSTGRADUATE  ,4189,3080,505.17,12,230.0,40.9,18.91,15.37,31.09
2111,2018,17592.0,312.0,1.773533424,733.0,24.0,53:47:00,52.63756436,47.36243564,Undergraduate & Postgraduate,14610,2982,753.41,23,137.0,27.51,26.17,27.54,310.08
1669,2018,8469.0,955.0,11.27641988,941.0,9.0,42:58:00,42.29893753,57.70106247,Undergraduate & Postgraduate  ,4957,3512,452.0,3,235.0,47.13,48.61,43.65,10.91
589,2023,11468.0,1854.0,16.16786641,609.0,18.83087028,57:43:00,56.94522089,43.05477911,Undergraduate & Postgraduate,7612,3856,981.14,29,418.0,31.27,22.21,17.52,4.22
1595,2020,33848.0,11743.0,34.69333491,1859.0,18.0,47:53:00,47.0,53.0,Undergraduate & Postgraduate,24290,9558,361.65,42,29.0,45.89,44.51,47.2,20.46
2689,2021,45980.0,9987.0,21.72031318,2748.0,17.0, 48:52:00,48.0,52.0,undergraduate & postgraduate  ,33547,12433,492.25,237,1.0,44.73,44.34,44.76,78.92
786,2023,13524.0,3361.0,24.85031022,1022.0,13.23287671, 53:47:00,52.65435591,47.34564409,UNDERGRADUATE & POSTGRADUATE,8433,5091,646.76,264,1.0,44.35,28.72,37.03,16.54
2090,2024,24187.0,1209.0,5.0,1653.0,14.63218391, 37 : 63,37.0,63.0, Undergraduate & Postgraduate  ,17632,6555,1637.33,48,387.0,19.23,18.6,18.65,11.77
1154,2025,10982.0,2680.0,24.39909784,733.0,14.98226467,60:40:00,60.28078691,39.71921309,Undergraduate & Postgraduate,8851,2131,664.44,260,1.0,45.11,29.52,34.2,16.34
2971,2022,12207.0,287.0,2.351110019,939.0,13.0,39 : 61  ,39.26217568,60.73782432,Undergraduate & Postgraduate,8774,3433,563.63,249,1.0,44.6,44.17,44.61,75.31
1056,2023,10457.0,0.0,0.0,852.0,12.27347418, 100:00:00,100.0,0.0,Undergraduate & Postgraduate,7644,2813,886.3,33,334.0,31.66,23.26,27.66,3.36
2454,2026,27152.0,4344.0,16.0,3161.0,8.589686808,47:53:00,47.0,53.0,undergraduate & postgraduate,18531,8621,755.8,56,15.0,43.69,42.15,43.47,9.93
557,2018,16752.0,503.0,3.0,1468.0,11.41144414,52:48:00,52.0,48.0,Undergraduate & Postgraduate,11440,5312,790.67,50,121.0,25.33,25.77,26.29,142.1
2912,2016,37314.0,2985.0,8.0,1772.0,21.05756208,57:43:00,57.0,43.0, Undergraduate & Postgraduate,25819,11495,418.67,6,122.0,35.56,37.58,36.46,9.67
234,2020,10374.0,790.0,7.615191826,770.0,13.0, 46:54:00,46.0,54.0,Undergraduate & Postgraduate,6864,3510,1034.76,37,413.0,23.24,24.15,23.77,3.78
1018,2021,6278.0,63.0,1.0,440.0,14.26818182,45:55:00  ,45.35082633,54.64917367,Undergraduate & Postgraduate,5064,1214,951.49,117,24.0,24.78,25.02,24.49,4.04
1322,2020,59450.0,1784.0,3.0,3728.0,15.94688841, 68:32:00,68.0,32.0,Undergraduate & Postgraduate,34896,24554,758.42,19,74.0,35.45,33.07,35.75,74.74
482,2021,5356.0,1595.0,29.78327232,303.0,17.67656766,54:46:00,53.91036915,46.08963085,Undergraduate & Postgraduate,3599,1757,585.76,75,46.0,38.82,39.11,39.82,19.07
917,2016,7146.0,0.0,0.0,448.0,15.95089286,32 : 68,32.0,68.0,Undergraduate & Postgraduate  ,4596,2550,584.0,8,478.0,25.16,25.63,24.11,0.62
2889,2025,7761.0,1087.0,,,12.06998445, 60:40:00,60.0,40.0,UNDERGRADUATE & POSTGRADUATE,6391,1370,390.38,89,28.0,49.87,40.45,42.47,21.02
1861,2024,4437.0,355.0,8.0,307.0,14.45276873,71:29:00,71.0,29.0,Undergraduate & Postgraduate,2968,1469,383.27,15,50.0,48.46,43.14,51.52,13.89
1883,2016,14061.0,703.0,5.0,631.0,22.2836767,44:56:00,44.0,56.0,UNDERGRADUATE & POSTGRADUATE,10723,3338,471.5,2,363.0,31.22,31.27,36.06,4.0
147,2023,27512.0,2751.0,10.0,1810.0,15.2, 50:50:00,50.0,50.0, Undergraduate & Postgraduate,15840,11672,646.76,264,1.0,44.35,28.72,37.03,16.54
670,2025,7145.0,429.0,6.0,644.0,11.0947205,55:45:00,55.0,45.0,Undergraduate & Postgraduate  ,5684,1461,1110.58,72,410.0,32.58,32.54,33.08,4.0
2063,2018,10463.0,1798.0,17.18436395,1459.0,8.0,54:46:00,54.0,46.0,UNDERGRADUATE & POSTGRADUATE,5917,4546,422.67,219,1.0,46.41,46.44,45.96,112.72
3048,2017,6583.0,3872.0,58.81816801,1177.0,10.0,36 : 64,36.0,64.0,Undergraduate & Postgraduate,4190,2393,143.86,14,57.0,56.61,60.2,61.69,28.51
3247,2017,28830.0,5478.0,19.0,2732.0,10.55270864,61:39:00  ,61.0,39.0,Undergraduate & Postgraduate,15448,13382,354.28,29,30.0,44.16,42.5,43.74,14.38
3131,2024,8838.0,2171.0,24.56215374,710.0,12.44788732,55:45:00  ,55.19328033,44.80671967,undergraduate & postgraduate,6287,2551,632.63,78,123.0,42.24,31.14,41.55,10.98
54,2022,11460.0,537.0,4.685863874,764.0,15.0, 52:48:00,52.33954873,47.66045127,Undergraduate & Postgraduate,8721,2739,1134.0,3,1100.5,34.57,37.75,38.86,6.21
2538,2020,7324.0,586.0,8.0,481.0,15.22661123,51:49:00,51.0,49.0,Undergraduate & Postgraduate,4726,2598,458.79,229,1.0,45.59,45.51,45.31,81.75
498,2022,11150.0,669.0,6.0,939.0,11.8743344,69:31:00  ,69.0,31.0,Undergraduate & Postgraduate,8421,2729,503.59,117,2.0,45.11,44.69,45.1,21.23
1455,2026,13930.0,4179.0,30.0,1142.0,12.19789842,56:44:00,56.0,44.0,UNDERGRADUATE & POSTGRADUATE,10328,3602,614.48,126,2.0,46.87,35.82,38.92,35.29
514,2016,28079.0,562.0,2.0,2538.0,11.06343578,46:54:00  ,46.0,54.0,Undergraduate & Postgraduate,17568,10511,574.45,11,271.0,25.91,25.56,27.41,4.64
2648,2016,24556.0,2701.0,11.0,1534.0,16.00782269,52:48:00,52.0,48.0,UNDERGRADUATE & POSTGRADUATE,20055,4501,105.08,13,47.0,60.02,57.72,58.49,16.54
1013,2019,15786.0,1.216,0.007703028,50.0,8.0, 35 : 65,35.0,65.0,UNDERGRADUATE & POSTGRADUATE,11668,4118,818.68,104,23.0,23.85,23.96,23.79,4.28
724,2021,13419.0,2013.0,15.0,905.0,14.82762431,49:51:00,49.0,51.0,Undergraduate & Postgraduate,8523,4896,842.48,40,66.0,25.69,25.93,25.76,7.41
2288,2024,17000.0,3386.0,19.91975102,1844.0,9.219088937,52:48:00,51.5557383,48.4442617,Undergraduate & Postgraduate,13190,3810,1239.64,49,103.0,28.21,20.59,14.41,10.86
2904,2017,50937.0,1.507,0.002958557,50.0,18.0,52:48:00  ,52.0,48.0,undergraduate & postgraduate,35937,15000,483.47,52,140.0,36.59,37.54,36.33,60.38
2774,2022,7641.0,1910.0,25.0,1018.0,7.50589391,62:38:00,62.30643623,37.69356377,Undergraduate & Postgraduate,4860,2781,374.08,85,32.0,47.36,46.64,48.12,14.71
2439,2019,13171.0,3.219,0.024440058,50.0,10.0,65:35:00,65.0,35.0, Undergraduate & Postgraduate,7598,5573,565.75,18,87.0,36.65,37.86,35.4,67.55
1562,2023,6731.0,1757.0,26.10591588,454.0,14.82599119,42:58:00  ,42.27812608,57.72187392,undergraduate & postgraduate  ,4379,2352,627.19,26,106.0,40.06,23.96,22.85,10.94
1261,2022,19284.0,193.0,1.0,1293.0,14.91415313,64:36:00,64.0,36.0,Undergraduate & Postgraduate,17356,1928,1055.18,19,215.0,23.52,23.88,23.26,2.23
1326,2026,8039.0,1889.0,23.49314005,583.0,13.7890223,66:34:00,66.32223314,33.67776686,UNDERGRADUATE & POSTGRADUATE,6762,1277,1634.04,27,725.5,24.67,15.78,11.82,9.68
727,2024,15324.0,4741.0,30.9407323,1492.0,10.27077748,56:44:00,55.57634419,44.42365581,Undergraduate & Postgraduate,9063,6261,812.01,82,149.0,36.24,30.03,26.82,14.68
2993,2026,11725.0,3986.0,34.0,896.0,13.0859375, 59:41:00,59.0,41.0,Undergraduate & Postgraduate,8172,3553,614.48,126,2.0,46.87,35.82,38.92,35.29
2816,2025,14051.0,422.0,3.0,1468.0,9.571525886,54:46:00,54.0,46.0,Undergraduate & Postgraduate,7747,6304,1110.58,72,410.0,32.58,32.54,33.08,4.0
3019,2023,25483.0,5864.0,23.01250337,2245.0,11.35100223,58:42:00,58.29157181,41.70842819,UNDERGRADUATE & POSTGRADUATE,13858,11625,646.76,264,1.0,44.35,28.72,37.03,16.54
431,2017,15293.0,4483.0,29.31406526,1150.0,14.0,55:45:00,55.0,45.0, Undergraduate & Postgraduate  ,9189,6104,354.28,29,30.0,44.16,42.5,43.74,14.38
2810,2026,27982.0,6161.0,22.01773421,1965.0,14.24020356,43:57:00,42.7613231,57.2386769,Undergraduate & Postgraduate,19391,8591,647.61,192,1.0,48.68,29.74,38.11,19.26
2449,2025,22896.0,2224.0,9.711783182,2559.0,8.947245018,62:38:00,61.52957965,38.47042035, Undergraduate & Postgraduate,13563,9333,1407.93,29,785.5,26.66,17.1,15.35,13.1
1943,2017,29.52,422.0,1429.539295,50.0,12.0, 45:55:00,45.40614778,54.59385222,Undergraduate & Postgraduate,23,7,619.64,11,252.0,25.02,24.75,23.18,131.28
2835,2025,12424.0,3603.0,29.0,1004.0,12.37450199,54:46:00,54.0,46.0,undergraduate & postgraduate,7557,4867,847.99,80,150.0,37.77,29.99,26.13,15.48
2432,2025,18192.0,5640.0,31.0,1285.0,14.15719844,46:54:00,46.0,54.0, Undergraduate & Postgraduate,14876,3316,742.26,36,60.0,38.24,25.85,17.37,18.87
418,2019,41446.0,1658.0,4.0,2729.0,15.18724808,45:55:00,45.0,55.0,UNDERGRADUATE & POSTGRADUATE  ,27567,13879,884.3,27,395.0,24.52,24.28,24.44,4.08
1495,2022,8316.0,435.0,5.230880231,924.0,9.0,51:49:00,51.19658274,48.80341726,Undergraduate & Postgraduate,7414,902,709.36,48,78.0,31.58,32.55,31.55,10.76
3203,2019,32968.0,350.0,1.061635525,1268.0,26.0,54:46:00,54.10965777,45.89034223, Undergraduate & Postgraduate,21306,11662,514.48,68,42.0,36.5,36.93,36.97,18.35
2582,2025,28524.0,3138.0,11.0,1776.0,16.06081081, 53:47:00,53.0,47.0,Undergraduate & Postgraduate,22020,6504,664.44,260,1.0,45.11,29.52,34.2,16.34
677,2019,20010.0,3455.0,17.26636682,3164.0,7.0,55:45:00,54.73926395,45.26073605,Undergraduate & Postgraduate,11540,8470,461.24,35,36.0,37.06,38.41,36.91,132.89
926,2025,4785.0,287.0,6.0,578.0,8.278546713,56:44:00,56.0,44.0,UNDERGRADUATE & POSTGRADUATE,3205,1580,1430.32,104,285.0,26.25,21.12,20.42,10.37
1746,2018,24625.0,3448.0,14.0,1579.0,15.59531349,54:46:00,54.0,46.0,Undergraduate & Postgraduate,14256,10369,409.58,108,5.0,44.57,43.53,43.66,24.19
1609,2022,7800.0,1.594,0.020435897,639.0,12.0,32 : 68,32.0,68.0,Undergraduate & Postgraduate,5998,1802,563.63,249,1.0,44.6,44.17,44.61,75.31
1271,2018,12750.0,510.0,4.0,853.0,14.94724502,48:52:00  ,48.0,52.0,Undergraduate & Postgraduate,8586,4164,664.41,34,76.0,26.96,27.06,26.87,226.32
