world_rank,previous_rank,university_name,country,Region,Size,Focus,Research,Status,academic_reputation_score,AR RANK,employer_reputation_score,ER RANK,faculty_student_ratio,FSR RANK,citations_per_faculty_score,CPF RANK,international_faculty,IFR RANK,international_students_score,ISR RANK,ISD SCORE,ISD RANK,international_research_network,IRN RANK,employment_outcomes,EO RANK,sustainability_score,SUS RANK,overall_score,merge_key,the_rank,teaching_score,research_environment,research_quality,industry_impact,international_outlook,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,the_overall_score,P,TCS,MNCS,P_top_10,P_collab,P_int_collab,P_industry_collab,PP_OA,PA_M,PA_F,scimago_global_rank,Best Country Quartile,national_rank,quality_of_education,alumni_employment,quality_of_faculty,publications,influence,citations,broad_impact,patents,score,total_score,alumni,award,hici,ns,pub,pcp,teaching,research,citations_times,income,total_score_times,teaching_times,research_times,income_times,Country Average Rank,Country Average Score,Universities in Country,Best University Rank,Global Ranking Score,Research Productivity Index,Citation Impact Score,Internationalization Score,Research Excellence Score,Overall Performance Index,city,subject_field,university_type,degree_level,faculty_count,undergraduate_count,postgraduate_count,international_students_count,international_student_ratio,gender_ratio,female_percentage,male_percentage,h_index,research_output_score,research_productivity_index
1201,1201-1400,Ivan Franko National University of Lviv,Ukraine,Europe,L,CO,HI,Public,9.6,701+,25.3,533,32.8,590,1.7,801+,1.3,801+,1.6,801+,6.0,801+,13.3,801+,26.1,622,43.1,801+,,IVAN FRANKO NATIONAL UNIVERSITY OF LVIV,2092.0,20.5,11.1,11.5,18.8,29.7,"21,946",13.2,1%,66 : 34,15.696,,,,,,,,,,,8113.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,,10,721,301,0.0,0.0,1.4500000000000002,14.079999999999998,4.7088,Lviv,Engineering & Technology,Public,Undergraduate & Postgraduate,1617.0,14985.0,6961.0,219.0,1.0,66:34:00,66.0,34.0,36.0,5.6,3.0
1201,1201-1400,Izmir Yüksek Teknoloji Enstitüsü (IYTE),Türkiye,Asia,S,CO,VH,Public,11.0,701+,10.8,701+,8.3,801+,18.6,742,8.7,801+,5.2,801+,9.4,801+,22.7,801+,2.4,801+,38.7,801+,,IZMIR YÜKSEK TEKNOLOJI ENSTITÜSÜ IYTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.2692307692308,37.02222222222222,26,269,301,0.0,0.0,6.949999999999999,0.0,0.0,,,,,,,,,,,,,,,
1201,1201-1400,Jahangirnagar University,Bangladesh,Asia,L,CO,HI,,12.2,701+,17.5,701+,5.7,801+,9.3,801+,,,,,,,35.3,801+,4.5,801+,33.2,801+,,JAHANGIRNAGAR UNIVERSITY,941.0,19.7,10.0,77.6,20.4,49.6,"11,895",16.9,0%,50 : 50,36.5275,,,,,,,,,,,4714.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1193.8666666666666,28.7,15,584,301,0.0,0.0,0.0,39.95,10.95825,Bangladesh,Life Sciences & Medicine,Private,Undergraduate & Postgraduate,948.0,6516.0,5379.0,0.0,0.0,50:50:00,50.0,50.0,76.0,10.8,3.16
1201,1201-1400,Jeju National University,Republic of Korea,Asia,M,FC,VH,Public,5.1,701+,3.4,701+,44.3,446,13.5,801+,9.4,801+,9.3,801+,13.1,801+,23.4,801+,1.8,801+,53.4,632=,,JEJU NATIONAL UNIVERSITY,1384.0,25.3,20.2,38.6,44.1,29.8,"10,335",15.0,4%,53 : 47,28.9005,3213.0,27365.0,0.873921884255662,250.541249185857,2634.0,1141.0,223.0,0.605353252412076,0.559642272326489,0.186673384557249,2983.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,720.3953488372093,44.91428571428572,43,38,301,3213.0,0.873921884255662,9.35,29.09,8.67015,Jeju City,Engineering & Technology,Public,Undergraduate & Postgraduate,572.0,7005.0,3330.0,413.0,4.0,53:47:00,53.0,47.0,60.0,9.3,2.33
1201,1001-1200,Kagoshima University,Japan,Asia,M,FC,VH,Public,7.8,701+,4.7,701+,69.6,234,6.1,801+,5.1,801+,5.0,801+,4.0,801+,24.0,801+,1.6,801+,23.0,801+,,KAGOSHIMA UNIVERSITY,1751.0,26.5,13.8,23.8,56.3,26.5,"10,130",10.5,2%,39 : 61,23.199,3392.0,18323.0,0.74229603670918,179.86299240101,2906.0,998.0,300.0,0.612617924528302,0.756497948016416,0.1421853625171,4378.0,1.0,36.0,367.0,281.0,218.0,733.0,706.0,511.0,715.0,251.0,44.48,,,,,,,,,,,,,,,,820.3404255319149,53.3625,47,36,301,3392.0,0.74229603670918,5.05,21.61,20.3037,Kagoshima City,Engineering & Technology,Public,Undergraduate & Postgraduate,875.0,5539.0,4591.0,203.0,2.0,39 : 61,39.0,61.0,76.0,7.0,1.45
1201,1201-1400,Kazakh Ablai khan University of International Relations and World Languages,Kazakhstan,Asia,M,SP,LO,Public,10.4,701+,16.7,701+,54.1,348,1.0,801+,9.9,801+,8.7,801+,11.8,801+,1.3,801+,4.2,801+,,,,KAZAKH ABLAI KHAN UNIVERSITY OF INTERNATIONAL RELATIONS AND WORLD LANGUAGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.7,39.74,20,166,301,0.0,0.0,9.3,0.0,0.0,Kazakhstan,Engineering & Technology,Public,Undergraduate & Postgraduate,918.0,8484.0,4178.0,3900.0,30.79765387,37 : 63,36.61993082,63.38006918,35.0,5.7,2.86
1201,1201-1400,Kharkiv National University of Radio Electronics,Ukraine,Europe,M,SP,HI,Public,3.2,701+,22.5,591,31.1,615,2.2,801+,1.8,801+,10.7,801+,14.9,801+,12.9,801+,4.7,801+,33.3,801+,,KHARKIV NATIONAL UNIVERSITY OF RADIO ELECTRONICS,1871.0,20.8,9.0,30.0,18.6,29.5,"7,129",11.6,6%,30 : 70,20.7025,,,,,,,,,,,10217.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,,10,721,301,0.0,0.0,6.25,20.94,6.21075,Ukraine,Natural Sciences,Public,Undergraduate & Postgraduate,500.0,5981.0,1148.0,428.0,6.0,30 : 70,30.0,70.0,28.0,2.7,3.66
1201,1201-1400,King Mongkut's Institute of Technology Ladkrabang,Thailand,Asia,L,CO,VH,Public,13.5,701+,11.4,701+,6.3,801+,6.1,801+,31.2,576,4.2,801+,8.5,801+,20.2,801+,10.7,801+,36.7,801+,,KING MONGKUTS INSTITUTE OF TECHNOLOGY LADKRABANG,,,,,,,,,,,,1906.0,11145.0,0.699821562777378,101.792694436411,1542.0,799.0,71.0,0.548268625393494,0.3807450411224,0.201499758103532,5763.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,947.8,38.95,15,221,301,1906.0,0.699821562777378,17.7,0.0,0.0,Bangkok,Social Sciences & Management,Public,Undergraduate & Postgraduate,1665.0,17303.0,10648.0,1920.0,6.868332619,50:50:00,50.06714742,49.93285258,85.0,9.8,3.0
1201,1201-1400,King Mongkut's University of Technology North Bangkok,Thailand,Asia,L,FO,VH,Public,13.4,701+,11.9,701+,5.3,801+,7.3,801+,3.8,801+,1.4,801+,5.8,801+,31.1,801+,3.1,801+,31.7,801+,,KING MONGKUTS UNIVERSITY OF TECHNOLOGY NORTH BANGKOK,1266.0,17.8,15.3,55.9,57.3,29.6,"27,960",22.6,1%,40 : 60,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.8,38.95,15,221,301,0.0,0.0,2.6,32.29,9.291,Thailand,Social Sciences & Management,Public,Undergraduate & Postgraduate,1774.0,22096.0,5864.0,280.0,1.0,40 : 60,40.0,60.0,94.0,10.4,2.69
1201,1201-1400,Kwame Nkrumah University of Science and Technology,Ghana,Africa,XL,CO,HI,,10.2,701+,9.2,701+,6.0,801+,3.9,801+,,,,,,,65.9,611,49.9,344,42.3,801+,,KWAME NKRUMAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,1286.0,17.7,16.6,53.3,26.7,46.5,"76,838",46.8,1%,39 : 61,30.581,2810.0,33893.0,1.39466166032492,241.063351919462,2486.0,1991.0,157.0,0.637722419928826,0.785116632860041,0.15998985801217,3923.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1026.0,,2,851,301,2810.0,1.39466166032492,0.0,31.61,9.1743,Ghana,Arts & Humanities,Private,Undergraduate & Postgraduate,5995.0,58804.0,18034.0,768.0,1.0,39 : 61,39.0,61.0,126.0,7.0,2.56
1201,1201-1400,Kyoto Institute of Technology,Japan,Asia,S,FO,VH,Public,8.0,701+,6.3,701+,18.6,801+,18.7,741,15.3,801+,13.6,801+,17.1,801+,13.2,801+,1.8,801+,24.6,801+,,KYOTO INSTITUTE OF TECHNOLOGY,1771.0,25.5,17.7,16.2,72.2,31.8,"4,018",14.5,6%,29 : 71,22.788500000000003,,,,,,,,,,,6380.0,2.0,67.0,367.0,567.0,218.0,982.0,868.0,812.0,921.0,287.0,44.14,,,,,,,,,,,,,,,,820.3404255319149,53.3625,47,36,301,0.0,0.0,14.45,19.44,20.07855,Kyoto,Social Sciences & Management,Public,Undergraduate & Postgraduate,290.0,2756.0,1262.0,241.0,6.0,29 : 71,29.0,71.0,66.0,13.4,3.68
1201,,Kyrgyz National University,Kyrgyzstan,Asia,L,CO,LO,Public,14.3,701+,12.6,701+,28.4,671,1.1,801+,2.6,801+,14.0,801+,16.2,801+,4.5,801+,51.7,327,,,,KYRGYZ NATIONAL UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.0,,5,901,301,0.0,0.0,8.3,0.0,0.0,Kyrgyzstan,Engineering & Technology,Public,Undergraduate & Postgraduate,1496.0,20353.0,6434.0,5077.0,18.95495872,49:51:00,49.39583497,50.60416503,40.0,7.7,2.91
1201,1201-1400,Kyrgyz State Technical University named after I. Razzakov,Kyrgyzstan,Asia,L,SP,LO,Public,16.1,701+,15.1,701+,13.9,801+,1.0,801+,10.7,801+,11.5,801+,14.2,801+,1.1,801+,30.6,542,8.5,801+,,KYRGYZ STATE TECHNICAL UNIVERSITY NAMED AFTER I RAZZAKOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.0,,5,901,301,0.0,0.0,11.1,0.0,0.0,Kyrgyzstan,Natural Sciences,Public,Undergraduate & Postgraduate,1723.0,13679.0,8818.0,4303.0,19.12574228,50:50:00,49.88178002,50.11821998,40.0,8.6,3.82
1201,,Latvia University of Life Sciences and Technologies,Latvia,Europe,S,FO,VH,Public,7.5,701+,10.1,701+,5.7,801+,7.9,801+,1.8,801+,16.5,790,19.1,776,24.1,801+,17.7,768,35.8,801+,,LATVIA UNIVERSITY OF LIFE SCIENCES AND TECHNOLOGIES,1919.0,21.7,15.8,17.9,24.9,27.8,"3,998",14.1,8%,49 : 51,19.4345,,,,,,,,,,,8268.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,941.0,,4,761,301,0.0,0.0,9.15,18.41,5.83035,Latvia,Natural Sciences,Public,Undergraduate & Postgraduate,261.0,2556.0,1442.0,320.0,8.0,49:51:00,49.0,51.0,41.0,7.7,2.23
1201,1201-1400,Marquette University,United States of America,Americas,M,CO,VH,Private not for Profit,3.6,701+,3.2,701+,28.5,669,15.2,801+,8.6,801+,5.0,801+,10.0,801+,31.7,801+,27.3,605,30.0,801+,,MARQUETTE UNIVERSITY,,,,,,,,,,,,2113.0,22279.0,1.27304216275335,269.239244120537,1807.0,777.0,119.0,0.584950307619498,0.494108983799705,0.351742758959254,4340.0,2.0,198.0,367.0,201.0,218.0,912.0,785.0,812.0,896.0,682.0,44.34,,,,,,,,,,,,,,,,639.2864583333334,52.87142857142857,192,1,301,2113.0,1.27304216275335,6.8,0.0,13.302,Milwaukee,Natural Sciences,Private not for Profit,Undergraduate & Postgraduate,1697.0,9029.0,6967.0,3986.0,24.9174297,58:42:00,58.34769588,41.65230412,130.0,9.4,2.5
1201,1201-1400,Meiji University,Japan,Asia,XL,FO,HI,Private for Profit,9.4,701+,24.6,545,5.9,801+,2.5,801+,14.5,801+,8.9,801+,13.3,801+,12.6,801+,29.4,559,29.4,801+,,MEIJI UNIVERSITY,2124.0,16.2,10.2,11.6,31.1,31.0,"34,072",21.9,5%,34 : 66,14.786,,,,,,,,,,,5451.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,820.3404255319149,53.3625,47,36,301,0.0,0.0,11.7,12.56,4.4358,Tokyo,Arts & Humanities,Private for Profit,Undergraduate & Postgraduate,1988.0,21489.0,12583.0,1704.0,5.0,34 : 66,34.0,66.0,58.0,6.0,2.31
1201,1201-1400,Miami University,United States of America,Americas,L,CO,HI,Public,3.4,701+,11.8,701+,8.9,801+,14.0,801+,7.0,801+,11.1,801+,8.5,801+,44.4,801+,42.5,412,37.9,801+,,MIAMI UNIVERSITY,,,,,,,,,,,,2491.0,18858.0,1.00792985104951,248.896168176829,2016.0,896.0,123.0,0.448012846246487,0.515992892047979,0.360950688582852,,,146.0,367.0,102.0,218.0,715.0,543.0,511.0,659.0,871.0,45.0,,,,,,,,19.2,15.7,36.1,30.2,-,19.2,15.7,30.2,639.2864583333334,52.87142857142857,192,1,301,2491.0,1.00792985104951,9.05,0.0,13.5,Oxford,Life Sciences & Medicine,Public,Undergraduate & Postgraduate,877.0,14143.0,4624.0,3585.0,19.10087676,51:49:00,51.40589301,48.59410699,81.0,8.7,2.54
1201,1201-1400,Nagoya Institute of Technology (NIT),Japan,Asia,M,FO,VH,Public,9.5,701+,4.4,701+,11.5,801+,28.6,599,6.9,801+,7.8,801+,6.0,801+,19.6,801+,8.6,801+,18.1,801+,,NAGOYA INSTITUTE OF TECHNOLOGY NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.3404255319149,53.3625,47,36,301,0.0,0.0,7.35,0.0,0.0,,,,,,,,,,,,,,,
1201,,National Chin-Yi University of Technology,Taiwan,Asia,M,FO,VH,Public,13.0,701+,16.4,701+,8.8,801+,12.9,801+,3.1,801+,20.6,718,21.3,745,15.6,801+,2.1,801+,40.0,801+,,NATIONAL CHINYI UNIVERSITY OF TECHNOLOGY,1640.0,15.0,26.6,27.3,50.3,36.5,"7,667",22.4,12%,31 : 69,25.0785,,,,,,,,,,,6956.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,794.0,41.23076923076923,27,63,301,0.0,0.0,11.85,23.4,7.523549999999999,Taiwan,Social Sciences & Management,Public,Undergraduate & Postgraduate,477.0,4694.0,2973.0,920.0,12.0,31 : 69,31.0,69.0,73.0,13.0,1.88
1201,1201-1400,National Dong Hwa University,Taiwan,Asia,M,CO,HI,Public,16.3,701+,7.0,701+,8.6,801+,8.7,801+,13.9,801+,18.6,750,22.2,729,10.7,801+,2.1,801+,46.9,793=,,NATIONAL DONG HWA UNIVERSITY,1474.0,20.2,25.0,29.0,45.1,52.6,"10,094",18.4,10%,54 : 46,27.658,,,,,,,,,,,5672.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,794.0,41.23076923076923,27,63,301,0.0,0.0,16.25,25.16,8.2974,Hualien City,Natural Sciences,Public,Undergraduate & Postgraduate,805.0,7659.0,2435.0,1009.0,10.0,54:46:00,54.0,46.0,68.0,12.5,2.47
1201,1201-1400,National Research University Moscow Power Engineering Institute (MPEI),Russian Federation,Europe,M,FO,VH,Public,6.6,701+,8.4,701+,21.9,797,2.5,801+,6.0,801+,54.9,379,55.1,373,15.8,801+,17.2,778,16.8,801+,,NATIONAL RESEARCH UNIVERSITY MOSCOW POWER ENGINEERING INSTITUTE MPEI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.925,35.72857142857143,40,105,301,0.0,0.0,30.45,0.0,0.0,,,,,,,,,,,,,,,
1201,1201-1400,National Taiwan Ocean University,Taiwan,Asia,M,FO,VH,Public,7.7,701+,6.3,701+,16.0,801+,18.5,745,10.2,801+,13.9,801+,16.6,801+,18.6,801+,4.1,801+,55.7,582=,,NATIONAL TAIWAN OCEAN UNIVERSITY,1449.0,19.9,27.2,29.3,70.0,35.9,"8,418",16.1,8%,32 : 68,28.041,2444.0,16313.0,0.794192141746893,175.188636732415,1933.0,919.0,105.0,0.564238952536825,0.259072755686751,0.10279562424032,4693.0,2.0,17.0,367.0,413.0,218.0,790.0,940.0,812.0,946.0,871.0,44.08,,,,,,,,18.1,21.0,18.2,49.3,-,18.1,21.0,49.3,794.0,41.23076923076923,27,63,301,2444.0,0.794192141746893,12.05,25.85,21.6363,Keelung City,Life Sciences & Medicine,Public,Undergraduate & Postgraduate,580.0,4726.0,3692.0,673.0,8.0,32 : 68,32.0,68.0,94.0,13.1,2.63
1201,1001-1200,National University of Kyiv-Mohyla Academy (NaUKMA),Ukraine,Europe,S,FO,VH,Public,5.6,701+,26.8,512,57.1,322,1.5,801+,2.6,801+,1.3,801+,5.7,801+,6.1,801+,29.9,550,16.5,801+,,NATIONAL UNIVERSITY OF KYIVMOHYLA ACADEMY NAUKMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,,10,721,301,0.0,0.0,1.95,0.0,0.0,,,,,,,,,,,,,,,
1201,,New Mexico State University,United States of America,Americas,L,CO,VH,,6.6,701+,6.8,701+,13.0,801+,21.3,695,10.4,801+,10.0,801+,7.7,801+,38.6,801+,10.8,801+,43.0,801+,,NEW MEXICO STATE UNIVERSITY,,,,,,,,,,,,2859.0,31389.0,1.39516767387225,310.729764943613,2428.0,1327.0,234.0,0.617348723329836,0.574220032840723,0.234811165845649,4271.0,2.0,163.0,367.0,432.0,218.0,711.0,585.0,321.0,424.0,871.0,44.71,,,,,,,,19.5,19.2,47.2,34.6,-,19.5,19.2,34.6,639.2864583333334,52.87142857142857,192,1,301,2859.0,1.39516767387225,10.2,0.0,13.413,United States of America,Life Sciences & Medicine,Private,Undergraduate & Postgraduate,1038.0,10249.0,2002.0,735.0,6.0,58:42:00,58.0,42.0,172.0,14.0,4.03
1201,1201-1400,Novosibirsk State Technical University,Russian Federation,Europe,L,FO,VH,Public,5.7,701+,11.1,701+,27.7,686,2.8,801+,2.0,801+,56.7,366,55.2,372,11.6,801+,7.3,801+,15.2,801+,,NOVOSIBIRSK STATE TECHNICAL UNIVERSITY,2012.0,18.1,12.9,14.3,32.8,37.9,"14,178",16.5,20%,37 : 63,17.525000000000002,,,,,,,,,,,9694.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,866.925,35.72857142857143,40,105,301,0.0,0.0,29.35,15.02,5.2575,Novosibirsk,Natural Sciences,Public,Undergraduate & Postgraduate,694.0,9880.0,4298.0,2836.0,20.0,37 : 63,37.0,63.0,36.0,4.2,2.56
1201,1201-1400,Odessa I.I.Mechnikov National University,Ukraine,Europe,M,FO,HI,Public,3.9,701+,6.3,701+,70.5,224,1.6,801+,2.2,801+,6.1,801+,10.1,801+,12.9,801+,16.8,790,15.5,801+,,ODESSA IIMECHNIKOV NATIONAL UNIVERSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.0,,10,721,301,0.0,0.0,4.15,0.0,0.0,Ukraine,Arts & Humanities,Public,Undergraduate & Postgraduate,715.0,9237.0,2547.0,2534.0,21.50175478,65:35:00,65.42602149,34.57397851,25.0,2.8,4.27
1201,1201-1400,"Osmania University, Hyderabad",India,Asia,M,CO,VH,Public,6.0,701+,6.2,701+,5.0,801+,35.1,523,,,9.3,801+,7.1,801+,25.2,801+,16.3,801+,20.5,801+,,OSMANIA UNIVERSITY HYDERABAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.3518518518518,38.48636363636364,54,123,301,0.0,0.0,4.65,0.0,0.0,India,Natural Sciences,Public,Undergraduate & Postgraduate,1282.0,9547.0,5283.0,3825.0,25.79234268,48:52:00,47.916225,52.083775,175.0,20.6,1.78
1201,,Ozyegin University,Türkiye,Asia,M,FO,VH,Private not for Profit,6.6,701+,16.1,701+,10.2,801+,10.1,801+,14.7,801+,33.5,552,38.7,510,18.4,801+,2.6,801+,45.1,801+,,OZYEGIN UNIVERSITY,917.0,20.6,30.7,47.8,80.9,58.2,"6,166",24.1,12%,47 : 53,36.92099999999999,,,,,,,,,,,5704.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,916.2692307692308,37.02222222222222,26,269,301,0.0,0.0,24.1,34.51,11.076299999999998,Türkiye,Natural Sciences,Private not for Profit,Undergraduate & Postgraduate,528.0,4096.0,2070.0,740.0,12.0,47:53:00,47.0,53.0,73.0,8.4,1.71
1201,,Palestine Technical University - Kadoorie,Palestine,Asia,S,CO,HI,Public,9.4,701+,9.1,701+,29.8,637,3.5,801+,66.5,351,16.4,791,17.5,801+,18.0,801+,12.0,801+,6.1,801+,,PALESTINE TECHNICAL UNIVERSITY KADOORIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.5,,4,951,301,0.0,0.0,41.45,0.0,0.0,Palestine,Arts & Humanities,Public,Undergraduate & Postgraduate,238.0,3705.0,1488.0,1244.0,23.95009424,60:40:00,60.31269806,39.68730194,20.0,6.4,5.36
1201,1201-1400,Pondicherry University,India,Asia,M,CO,VH,Public,5.1,701+,3.4,701+,7.4,801+,33.4,545,2.3,801+,1.6,801+,6.0,801+,34.7,801+,3.2,801+,47.1,785=,,PONDICHERRY UNIVERSITY,1280.0,34.1,17.4,40.6,41.0,22.7,"9,378",20.3,0%,46 : 54,30.628,1627.0,14973.0,0.975489349374371,140.608598919544,1221.0,567.0,37.0,0.27719729563614,0.581723625557207,0.136453689945518,6056.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,795.3518518518518,38.48636363636364,54,123,301,1627.0,0.975489349374371,1.95,31.69,9.1884,Puducherry,Natural Sciences,Public,Undergraduate & Postgraduate,770.0,6851.0,2527.0,0.0,0.0,46:54:00,46.0,54.0,171.0,19.2,5.45
1201,1201-1400,Pontificia Universidade Católica do Rio Grande do Sul,Brazil,Americas,M,FC,HI,Private not for Profit,8.7,701+,6.0,701+,18.4,801+,19.9,714,3.2,801+,2.2,801+,6.6,801+,19.8,801+,11.7,801+,28.5,801+,,PONTIFICIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.9166666666666,40.08571428571428,24,108,301,0.0,0.0,2.7,0.0,0.0,Brazil,Arts & Humanities,Private not for Profit,Undergraduate & Postgraduate,1047.0,9596.0,4186.0,3669.0,26.62248532,41:59:00,41.43217962,58.56782038,136.0,14.3,2.4
1201,1201-1400,Portland State University,United States of America,Americas,L,CO,VH,Public,4.9,701+,2.6,701+,14.8,801+,15.7,789,2.1,801+,10.8,801+,8.3,801+,42.3,801+,16.5,796,47.0,789=,,PORTLAND STATE UNIVERSITY,985.0,22.3,24.5,56.7,55.1,38.3,"16,947",21.0,6%,57 : 43,35.77,2318.0,19091.0,1.09695976921698,285.586137217257,1968.0,836.0,181.0,0.569887834339948,0.537867463876432,0.371948181365222,4286.0,2.0,192.0,367.0,245.0,218.0,800.0,548.0,812.0,741.0,484.0,44.41,,,,,,,,16.8,14.4,43.3,44.6,-,16.8,14.4,44.6,639.2864583333334,52.87142857142857,192,1,301,2318.0,1.09695976921698,6.45,36.72,24.054,Portland,Arts & Humanities,Public,Undergraduate & Postgraduate,1042.0,12162.0,4785.0,1017.0,6.0,57:43:00,57.0,43.0,119.0,10.3,3.93
1201,,Pratt Institute,United States of America,Americas,M,FO,HI,Private not for Profit,6.9,701+,7.0,701+,47.5,413,1.7,801+,7.5,801+,95.6,120,71.1,262,2.1,801+,7.1,801+,10.1,801+,,PRATT INSTITUTE,,,,,,,,,,,,,,,,,,,,,,10027.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,639.2864583333334,52.87142857142857,192,1,301,0.0,0.0,51.55,0.0,0.0,United States of America,Engineering & Technology,Private not for Profit,Undergraduate & Postgraduate,865.0,6650.0,3034.0,2451.0,25.31011803,50:50:00,49.67223903,50.32776097,26.0,4.3,5.47
1201,1201-1400,Pukyong National University,Republic of Korea,Asia,L,CO,VH,Public,9.4,701+,6.0,701+,21.2,801+,13.6,801+,6.6,801+,13.9,801+,10.6,801+,33.9,801+,1.7,801+,58.6,530=,,PUKYONG NATIONAL UNIVERSITY,1291.0,30.3,20.4,36.1,54.1,35.1,"16,710",18.1,8%,47 : 53,30.481,4054.0,31110.0,0.777555152448093,256.321578474502,3242.0,1403.0,289.0,0.458559447459299,0.624912874639052,0.142188589067012,4119.0,2.0,33.0,367.0,567.0,218.0,906.0,962.0,812.0,896.0,356.0,44.13,,,,,,,,,,,,,,,,720.3953488372093,44.91428571428572,43,38,301,4054.0,0.777555152448093,10.25,29.65,22.3833,Busan,Engineering & Technology,Public,Undergraduate & Postgraduate,1046.0,8795.0,7915.0,1337.0,8.0,47:53:00,47.0,53.0,163.0,11.5,3.21
1201,951-1000,"Queen Margaret University , Edinburgh",United Kingdom,Europe,M,FO,HI,Public,4.3,701+,6.5,701+,6.3,801+,19.1,729,68.4,341,67.4,293,70.6,265,3.5,801+,1.0,801+,18.6,801+,,QUEEN MARGARET UNIVERSITY EDINBURGH,,,,,,,,,,,,,,,,,,,,,,6352.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,499.4111111111111,54.06,90,2,301,0.0,0.0,67.9,0.0,0.0,Musselburgh,Engineering & Technology,Public,Undergraduate & Postgraduate,820.0,6959.0,4036.0,3112.0,28.30192954,52:48:00,51.77577761,48.22422239,133.0,11.7,3.22
1201,,Riphah International University,Pakistan,Asia,L,CO,HI,Private not for Profit,13.8,701+,8.2,701+,26.2,712,6.4,801+,2.2,801+,1.5,801+,5.9,801+,51.8,801+,3.2,801+,32.3,801+,,RIPHAH INTERNATIONAL UNIVERSITY,1038.0,20.0,10.4,71.2,17.8,50.9,"26,970",11.9,0%,58 : 42,34.8055,2998.0,27768.0,1.03385984680617,324.466102951943,2902.0,2297.0,30.0,0.536024016010674,0.735236396074933,0.204995539696699,5538.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,860.1111111111111,32.43333333333333,18,354,301,2998.0,1.03385984680617,1.85,37.60000000000001,10.44165,Pakistan,Life Sciences & Medicine,Private not for Profit,Undergraduate & Postgraduate,4293.0,20402.0,6568.0,0.0,0.0,58:42:00,58.0,42.0,135.0,10.1,2.96
1201,1001-1200,Saint-Petersburg Electrotechnical University LETI,Russian Federation,Europe,M,FO,VH,Public,4.8,701+,6.3,701+,51.9,363,3.0,801+,5.6,801+,56.2,371,58.5,349,15.9,801+,7.3,801+,26.4,801+,,SAINTPETERSBURG ELECTROTECHNICAL UNIVERSITY LETI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.925,35.72857142857143,40,105,301,0.0,0.0,30.9,0.0,0.0,Russian Federation,Engineering & Technology,Public,Undergraduate & Postgraduate,621.0,8479.0,2943.0,2940.0,25.73609506,51:49:00,51.01250705,48.98749295,43.0,3.9,3.17
