Rank;Global Rank;Institution;Country;Sector;Best Country Quartile
3196;7438;Universidad de Puerto Rico, Mayaguez;PRI;Universities;2
3196;7438;Liaoning Petrochemical University;CHN;Universities;2
3196;7438;Balochistan University of Information Technology and Management Sciences;PAK;Universities;1
3199;7441;Kemerovo State University;RUS;Universities;1
3199;7441;Chongqing University of Arts and Sciences;CHN;Universities;1
3199;7441;Pomona College;USA;Universities;4
3199;7441;Universidade Federal do Estado do Rio de Janeiro;BRA;Universities;2
3199;7441;Ahvaz Jundishapur University of Medical Sciences *;IRN;Universities;1
3199;7441;California State University, East Bay;USA;Universities;3
3199;7441;Veer Surendra Sai University of Technology;IND;Universities;1
3206;7448;Universidade Presbiteriana Mackenzie;BRA;Universities;2
3206;7448;University of Plovdiv Paisii Hilendarski;BGR;Universities;2
3208;7451;California State University, Monterey Bay;USA;Universities;3
3208;7451;Agri Ibrahim Cecen University;TUR;Universities;1
3208;7451;Quzhou University;CHN;Universities;2
3208;7451;PDPM Indian Institute of Information Technology, Design and Manufacturing Jabalpur;IND;Universities;1
3212;7455;Instituto Federal de Educacao, Ciencia e Tecnologia do Rio Grande do Norte;BRA;Universities;2
3213;7460;Illinois State University;USA;Universities;3
3213;7460;Universidad de San Martin de Porres;PER;Universities;2
3213;7460;Kanazawa Institute of Technology;JPN;Universities;2
3213;7460;Ahmedabad University;IND;Universities;1
3217;7467;Izmir University of Economics;TUR;Universities;1
3218;7470;Siirt University;TUR;Universities;1
3218;7470;Rocky Vista University;USA;Universities;3
3218;7470;Cochin University of Science and Technology;IND;Universities;1
3218;7470;Towson University;USA;Universities;3
3222;7475;Lebanese International University;LBN;Universities;2
3222;7475;Universidade Federal de Sao Joao del Rei;BRA;Universities;2
3224;7479;Universidad a Distancia de Madrid;ESP;Universities;3
3224;7479;University of Lucknow;IND;Universities;1
3226;7482;California State University, San Marcos;USA;Universities;3
3226;7482;Hamamatsu University School of Medicine *;JPN;Universities;3
3226;7482;Istanbul Kultur University;TUR;Universities;1
3226;7482;Gujarat Technological University;IND;Universities;1
3230;7488;Siena College;USA;Universities;3
3230;7488;Universidad de Ciencias Medicas de La Habana *;CUB;Universities;1
3232;7490;Kristianstad University;SWE;Universities;3
3232;7490;Hebei Normal University;CHN;Universities;2
3234;7493;Malikussaleh University;IDN;Universities;3
3234;7493;University of Tripoli;LBY;Universities;1
3234;7493;University of Moratuwa;LKA;Universities;2
3234;7493;The University of Winnipeg;CAN;Universities;3
3238;7497;University of the Incarnate Word;USA;Universities;3
3238;7497;Kosin University *;KOR;Universities;3
3238;7497;FPT University;VNM;Universities;1
3238;7497;Universite du Quebec en Rimouski;CAN;Universities;3
3242;7502;Tripura University;IND;Universities;1
3242;7502;Balikesir University;TUR;Universities;2
3244;7505;Debre Tabor University;ETH;Universities;2
3244;7505;National Taipei University;TWN;Universities;3
3244;7505;State University of New York, College at Oswego;USA;Universities;2
3244;7505;Royal Military College of Canada;CAN;Universities;2
3244;7505;China West Normal University;CHN;Universities;2
3249;7512;Akita Prefectural University;JPN;Universities;2
3249;7512;Universite des Antilles, Guadeloupe *;GLP;Universities;1
3249;7512;Management and Science University;MYS;Universities;3
3249;7512;Beijing Institute of Petrochemical Technology;CHN;Universities;2
3253;7519;Bezmialem Vakif University;TUR;Universities;2
3253;7519;Ateneo de Manila University;PHL;Universities;2
3255;7523;Universidad Nacional de Costa Rica;CRI;Universities;2
3255;7523;Don State Technical University;RUS;Universities;1
3255;7523;Korea National University of Education;KOR;Universities;3
3255;7523;Ilia State University;GEO;Universities;1
3255;7523;Sohar University;OMN;Universities;2
3260;7528;University of Mumbai *;IND;Universities;1
3260;7528;Providence College;USA;Universities;3
3260;7528;Universidad Privada San Juan Bautista;PER;Universities;2
3260;7528;Sokoine University of Agriculture;TZA;Universities;1
3260;7528;Youngstown State University;USA;Universities;3
3265;7534;Universidad Nacional de Ingenieria, Peru *;PER;Universities;1
3265;7534;Maulana Azad National Institute of Technology;IND;Universities;1
3265;7534;Pharos University in Alexandria;EGY;Universities;2
3268;7540;Neoma Business School;FRA;Universities;3
3268;7540;Pace University;USA;Universities;3
3268;7540;Sri Shakthi Institute of Engineering and Technology;IND;Universities;1
3268;7540;Tianjin Chengjian University;CHN;Universities;2
3268;7540;Universidad Autonoma de Ciudad Juarez;MEX;Universities;3
3273;7547;Universidad El Bosque;COL;Universities;2
3273;7547;Yaroslav Mudryi National Law University;UKR;Universities;1
3275;7551;VIT-AP University;IND;Universities;1
3275;7551;Faculte des Sciences Oujda;MAR;Universities;1
3275;7551;University of Defence, Czech Republic;CZE;Universities;2
3275;7551;IE Universidad, Madrid;ESP;Universities;2
3279;7556;University of Wisconsin, Eau Claire;USA;Universities;3
3279;7556;Vassar College;USA;Universities;3
3279;7556;Superior University;PAK;Universities;2
3279;7556;Kafkas University;TUR;Universities;2
3283;7561;Sol Plaatje University;ZAF;Universities;1
3284;7562;Universidade Estadual do Centro-Oeste;BRA;Universities;3
3284;7562;Chaudhary Charan Singh Haryana Agricultural University;IND;Universities;2
3284;7562;Andong National University;KOR;Universities;4
3284;7562;National Chi Nan University;TWN;Universities;3
3284;7562;Universidad Nacional del Comahue *;ARG;Universities;2
3284;7562;Macalester College;USA;Universities;3
3290;7569;Bauman Moscow State Technical University;RUS;Universities;1
3290;7569;Baoji University of Arts and Sciences;CHN;Universities;2
3290;7569;Universidad Nacional de San Antonio Abad del Cusco;PER;Universities;2
3293;7574;King Edward Medical University;PAK;Universities;2
3293;7574;Islamic Azad University, Kermanshah;IRN;Universities;1
3295;7578;Recep Tayyip Erdogan University;TUR;Universities;2
3295;7578;Gandhi Institute of Technology and Management;IND;Universities;1
3295;7578;Andhra University;IND;Universities;1
3295;7578;National United University;TWN;Universities;3
3299;7583;Universidad Nacional del Centro de la Provincia de Buenos Aires *;ARG;Universities;3
3299;7583;October University for Modern Sciences and Arts;EGY;Universities;2
3299;7583;Faculdade de Ciencias Medicas da Santa Casa de Sao Paulo;BRA;Universities;2
3299;7583;University of Mysore;IND;Universities;2
3299;7583;Universidad del Tolima;COL;Universities;2
3304;7590;Northern Ontario School of Medicine;CAN;Universities;3
3304;7590;Smith College;USA;Universities;3
3304;7590;Addis Ababa Science and Technology University;ETH;Universities;1
3307;7593;Mount Holyoke College;USA;Universities;3
3307;7593;Universidade Estadual do Maranhao;BRA;Universities;2
3309;7597;Zhoukou Normal University;CHN;Universities;2
3309;7597;Islamia College Peshawar;PAK;Universities;2
3309;7597;CECOS University of Information Technology and Emerging Sciences;PAK;Universities;1
3309;7597;Shahid Sadoughi University of Medical Sciences;IRN;Universities;1
3309;7597;Yeshiva University;USA;Universities;3
3309;7597;Morgan State University;USA;Universities;3
3315;7603;Mizan-Tepi University;ETH;Universities;1
3315;7603;Nippon Dental University *;JPN;Universities;3
3315;7603;American University of Kuwait;KWT;Universities;1
3315;7603;Thaksin University;THA;Universities;3
3315;7603;Gauhati University;IND;Universities;1
3320;7609;WHU-Otto Beisheim School of Management;DEU;Universities;4
3320;7609;University of Kurdistan, Sanandaj;IRN;Universities;1
3322;7612;Europa-Universitat Flensburg;DEU;Universities;3
3322;7612;National Defense University;TWN;Universities;2
3322;7612;Central University of Haryana;IND;Universities;2
3325;7617;Jilin Normal University;CHN;Universities;2
3325;7617;Quanzhou Normal University;CHN;Universities;2
3327;7620;Ecole de Management de Lyon;FRA;Universities;2
3327;7620;Universidad Nacional Amazonica de Madre de Dios;PER;Universities;1
3327;7620;California State University, Dominguez Hills;USA;Universities;3
3330;7626;University of Botswana;BWA;Universities;1
3330;7626;Pontificia Universidad Catolica del Ecuador;ECU;Universities;1
3330;7626;IE Universidad *;ESP;Universities;2
3330;7626;Universidade do Estado do Para;BRA;Universities;2
3334;7631;Prince Sultan Military College of Health Sciences;SAU;Universities;3
3334;7631;University of Sindh;PAK;Universities;1
3334;7631;Guangzhou Maritime University;CHN;Universities;3
3334;7631;University of Science and Technology Liaoning;CHN;Universities;2
3338;7637;University of Banja Luka;BIH;Universities;2
3338;7637;Sri Siva Subramania Nadar College of Engineering;IND;Universities;2
3340;7639;Middle East University;JOR;Universities;2
3340;7639;Instituto Politecnico da Guarda;PRT;Universities;1
3342;7642;Universidad Autonoma de Zacatecas;MEX;Universities;2
3342;7642;Shaheed Benazir Bhutto Women University;PAK;Universities;1
3342;7642;Fachhochschule Dortmund;DEU;Universities;3
3345;7646;Hebei University of Chinese Medicine;CHN;Universities;2
3345;7646;Instituto Politecnico de Setubal;PRT;Universities;2
3345;7646;Lafayette College;USA;Universities;4
3345;7646;Dalian Ocean University;CHN;Universities;2
3349;7651;Urmia University;IRN;Universities;1
3349;7651;Monmouth University;USA;Universities;3
3349;7651;Green University of Bangladesh;BGD;Universities;1
3352;7656;California University of Science and Medicine;USA;Universities;3
3353;7658;Muhammad Nawaz Sharif University of Agriculture;PAK;Universities;3
3353;7658;Loyola College;IND;Universities;1
3353;7658;Suan Sunandha Rajabhat University;THA;Universities;2
3353;7658;Changsha University;CHN;Universities;2
3353;7658;FOM Hochschule fur Oekonomie und Management;DEU;Universities;3
3358;7663;Deen Dayal Upadhyay Gorakhpur University;IND;Universities;1
3358;7663;Liverpool Hope University;GBR;Universities;4
3358;7663;Corporacion Universitaria Minuto de Dios;COL;Universities;2
3358;7663;University of Veterinary Medicine Budapest;HUN;Universities;3
3362;7669;Financial University Under the Government of the Russian Federation;RUS;Universities;1
3362;7669;The University of Suwon;KOR;Universities;3
3364;7672;Kozminski University;POL;Universities;1
3364;7672;Universidade Federal do Amapa;BRA;Universities;2
3364;7672;Madurai Kamaraj University;IND;Universities;1
3364;7672;Universidade Federal de Jatai;BRA;Universities;2
3364;7672;Bharatiya Vidya Bhavans Sardar Patel Institute of Technology;IND;Universities;1
3364;7672;Yibin University;CHN;Universities;2
3370;7681;Jiamusi University *;CHN;Universities;3
3370;7681;Osaka Institute of Technology;JPN;Universities;2
3372;7683;Saint Mary's University;CAN;Universities;3
3372;7683;Universidad Tecnologica Metropolitana;CHL;Universities;2
3372;7683;Guangdong University of Foreign Studies;CHN;Universities;1
3372;7683;Irbid National University;JOR;Universities;1
3372;7683;University of Science and Culture;IRN;Universities;1
3377;7688;Indian Institute of Technology Tirupati;IND;Universities;1
3377;7688;Kumaun University;IND;Universities;2
3379;7692;Gannan Normal University;CHN;Universities;2
3379;7692;KLE Technological University;IND;Universities;2
3379;7692;Yangtze Normal University;CHN;Universities;1
3379;7692;National University of Tainan;TWN;Universities;3
3379;7692;Universite du Quebec en Abitibi-Temiscamingue;CAN;Universities;3
3379;7692;Hitotsubashi University;JPN;Universities;2
3385;7699;Universidad Abierta Interamericana *;ARG;Universities;2
3385;7699;Komar University of Science and Technology;IRQ;Universities;1
3385;7699;Universidade do Estado do Amazonas;BRA;Universities;2
3385;7699;Instituto Federal Catarinense;BRA;Universities;3
3385;7699;Universite Cheikh Anta Diop de Dakar;SEN;Universities;1
3385;7699;Jiwaji University;IND;Universities;1
3391;7706;Shivaji University;IND;Universities;1
3391;7706;Utsunomiya University;JPN;Universities;3
3393;7709;NED University of Engineering and Technology;PAK;Universities;2
3393;7709;Budapest University of Economics and Business;HUN;Universities;2
3393;7709;California State University, San Bernardino;USA;Universities;3
3396;7713;Universidad Nacional de Tucuman *;ARG;Universities;3
3396;7713;Eskisehir Technical University;TUR;Universities;1
3396;7713;Kanagawa University;JPN;Universities;2
3396;7713;Universidad Nacional de Salta *;ARG;Universities;2
3400;7717;Indian Institute of Technology, Dharwad;IND;Universities;1
3401;7718;Universidade Estadual de Feira de Santana;BRA;Universities;2
3402;7719;Indian Association for the Cultivation of Science;IND;Universities;1
3402;7719;Nanjing Vocational University of Industry Technology;CHN;Universities;2
3402;7719;Dr Babasaheb Ambedkar Marathwada University;IND;Universities;2
3402;7719;Universidade Federal Rural da Amazonia;BRA;Universities;3
3402;7719;Yozgat Bozok University *;TUR;Universities;2
3407;7726;Ecole Militaire Polytechnique;DZA;Universities;1
3407;7726;Igdir University;TUR;Universities;2
3407;7726;Bentley University;USA;Universities;3
3407;7726;Kazakh National Agrarian University;KAZ;Universities;1
3411;7732;State University of New York, Buffalo State College;USA;Universities;3
3411;7732;Universidade Federal de Alfenas;BRA;Universities;2
3413;7735;Universidad Autonoma Chapingo;MEX;Universities;2
3413;7735;Yasar University;TUR;Universities;2
3413;7735;Universidad Pontificia de Salamanca;ESP;Universities;3
3413;7735;Instituto Federal de Educacao, Ciencia e Tecnologia Goiano;BRA;Universities;2
3417;7741;Utah Valley University;USA;Universities;3
3417;7741;Jaypee University of Engineering and Technology;IND;Universities;1
3417;7741;National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute;UKR;Universities;1
3420;7744;Universidad Santo Tomas, Chile;CHL;Universities;3
3421;7747;Jawaharlal Nehru Technological University, Hyderabad;IND;Universities;1
3421;7747;Universitas Multimedia Nusantara;IDN;Universities;1
3423;7750;University of Malaysia Kelantan;MYS;Universities;3
3423;7750;Graphic Era Hill University;IND;Universities;1
3423;7750;National Institute of Technology Kurukshetra;IND;Universities;2
3426;7754;Chhatrapati Shahu Ji Maharaj University;IND;Universities;1
3427;7756;Ho Chi Minh City University of Science;VNM;Universities;1
3427;7756;Himachal Pradesh University;IND;Universities;1
3427;7756;Universidade Federal do Tocantins;BRA;Universities;3
3427;7756;Pontificia Universidad Catolica Argentina Santa Maria de los Buenos Aires;ARG;Universities;2
3427;7756;University of the South Pacific, Fiji;FJI;Universities;1
3432;7764;Franklin & Marshall College;USA;Universities;3
3432;7764;Universidad de Las Americas, Chile;CHL;Universities;3
3434;7767;Sri Lanka Institute of Information Technology;LKA;Universities;1
3434;7767;Universidad Autonoma Benito Juarez de Oaxaca;MEX;Universities;3
