university_id,2024 RANK,2023 RANK,University,Country Code,Country_x,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE,Rank,Student Population,Students to Staff Ratio,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,World Rank,Location,National_Rank_x,Quality of Education,Alumni Employment,Quality of Faculty,Research_Output_x,Quality_Publications,Influence,Citations_Count,Score,Latitude,Longitude,city_x,region_x,type_x,research_output_x,student_faculty_ratio_x,faculty_count_x,city_y,region_y,type_y,research_output_y,student_faculty_ratio_y,faculty_count_y,city,region,type,research_output,student_faculty_ratio,faculty_count,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_rank,country_avg_citations,country_avg_international_ratio,research_productivity_index,female_percentage,male_percentage,subject_field,citations_score,research_output_score,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank
U0111,171,226=,Complutense University of Madrid,ES,Spain,XL,FC,VH,4,A,68.2,96,69.3,105,25.8,573,7,701+,9,701+,25.6,469,83.4,127,57.9,106,96.3,41,48.8,548,59814,11.8,10%,62:38:00,43.641,40.3,29.4,58.8,52.1,46.7,2024,264,Spain,3,193,131,300,178,214,321,363,77,39.3260685,-4.8379791,Madrid,Europe,Public,Very High,13,"4,778",Madrid,Europe,Public,Very High,13,"4,778",Madrid,Europe,Public,Very High,13,"4,778",9,313,39.44405556,25.51111111,727,558.7142857,,46.76666667,62,38,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0112,171,181=,University College Dublin,IE,Ireland,L,FC,VH,5,A,49.8,162,41.3,226,20.7,652,38.9,354,98.8,101,60.8,245,50.5,309,69,75,70.1,204=,48.8,231,23405,20.7,25%,,56.907,34.3,41.3,84,75.1,88.1,2024,225,Ireland,1,492,310,127,315,291,276,200,77.8,52.865196,-7.9794599,Dublin,Europe,Public,Very High,12,"1,836",Dublin,Europe,Public,Very High,12,"1,836",Dublin,Europe,Public,Very High,12,"1,836",7,231,47.20792857,23.4,484.2857143,544,,66.8,,,"Accounting & Finance,Languages, Literature & Linguistics,Chemical Engineering,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Agriculture & Forestry,Politics & International Studies (incl Development Studies),Economics & Econometrics,Mechanical & Aerospace Engineering,Communication & Media Studies,History, Philosophy & Theology,Electrical & Electronic Engineering,Biological Sciences,General Engineering,Chemistry,Architecture,Education,Mathematics & Statistics,Geography,Business & Management,Law,Psychology,Archaeology,Computer Science,Physics & Astronomy,Art, Performing Arts & Design,Civil Engineering,Veterinary Science,Sociology,Other Health,Sport Science",86.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0113,173,208=,Qatar University,QA,Qatar,M,FC,VH,3,A,27.1,320,43.9,206,64.8,213,38.8,356,100,20,96.8,74,59.8,244,95.8,24,35.5,397=,48.7,282,10081,8.4,36%,77:23:00,54.2495,31.3,35.6,83.4,61.8,96,2024,-1,,-1,,,,,,,,,,,Doha,Asia,Public,Very High,8,"1,163",Doha,Asia,Public,Very High,8,"1,163",Doha,Asia,Public,Very High,8,"1,163",1,282,54.2495,27.1,282,,,60.26666667,77,23,,,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0114,173,237=,University of Cape Town,ZA,South Africa,L,FC,VH,5,A,44.4,190,51,164,12.6,701+,45.7,295,59.9,317,21.2,527,95.4,49,88.9,38,75.1,175=,48.7,167,21961,13.6,13%,54:46:00,60.882,38.7,47,88.3,78.2,82.9,2024,223,South Africa,1,216,294,187,293,299,190,254,77.9,-28.8166236,24.991639,Cape Town,Africa,Public,Very High,14,"1,503",Cape Town,Africa,Public,Very High,14,"1,503",Cape Town,Africa,Public,Very High,14,"1,503",8,167,43.0708125,17.4875,629,559.4,,71.16666667,54,46,"Other Health,Communication & Media Studies,Art, Performing Arts & Design,Biological Sciences,Archaeology,Mechanical & Aerospace Engineering,Business & Management,General Engineering,Physics & Astronomy,History, Philosophy & Theology,Education,Sport Science,Politics & International Studies (incl Development Studies),Economics & Econometrics,Chemical Engineering,Psychology,Languages, Literature & Linguistics,Computer Science,Chemistry,Geography,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Sociology,Architecture,Law,Medicine & Dentistry,Civil Engineering,Geology, Environmental, Earth & Marine Sciences",82.8,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0115,176,112=,Nagoya University,JP,Japan,L,FC,VH,4,A,61.5,114,65.1,123,87.5,96,33,412,15.4,661,19.1,558,17.6,565,16.6,509,24.1,502=,48.5,250,15224,13,12%,30 : 70,55.879,55.3,55.7,54.3,99.5,41.9,2024,113,Japan,4,69,366,67,132,165,169,222,81,36.5748441,139.2394179,Nagoya,Asia,Public,Very High,6,"2,512",Nagoya,Asia,Public,Very High,6,"2,512",Nagoya,Asia,Public,Very High,6,"2,512",37,29,35.23782432,24.98108108,1011.972973,567.8518519,,69.83333333,30,70,"Other Health,Mathematics & Statistics,Archaeology,Computer Science,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,General Engineering,Biological Sciences,Languages, Literature & Linguistics,History, Philosophy & Theology,Electrical & Electronic Engineering,Sport Science,Sociology,Education,Physics & Astronomy,Psychology,Business & Management,Accounting & Finance,Civil Engineering,Chemistry,Architecture,Medicine & Dentistry,Law,Geography,Agriculture & Forestry,Communication & Media Studies,Chemical Engineering",43.8,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0116,176,190=,University of Liverpool,UK,United Kingdom,L,FC,VH,5,A,44.4,191,35,277,39.7,401,37.9,371,87.8,194,79,168,97.2,29,25.6,324,72,193,48.5,169,25955,14.2,32%,54:46:00,60.832,38.4,40.2,93.4,64.9,96.4,2024,179,United Kingdom,17,382,436,294,189,155,135,139,78.9,54.7023545,-3.2765753,Liverpool,Europe,Public,Very High,10,"2,771",Liverpool,Europe,Public,Very High,10,"2,771",Liverpool,Europe,Public,Very High,10,"2,771",69,1,50.81734058,25.96666667,455.4347826,388.05,48.5,66.16666667,54,46,"Archaeology,Architecture,Communication & Media Studies,Languages, Literature & Linguistics,Accounting & Finance,Business & Management,Computer Science,Electrical & Electronic Engineering,General Engineering,Mechanical & Aerospace Engineering,Biological Sciences,Medicine & Dentistry,Psychology,Veterinary Science,Law,Chemistry,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy,Geography,Politics & International Studies (incl Development Studies),Sociology",59.6,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0117,182,242,University of Calgary,CA,Canada,XL,FC,VH,4,A,37.7,229,61.2,129,19.9,668,41.5,330,82.8,222,62,241,62.3,232,38.6,188,91.5,82,47.9,227,34012,18.8,24%,54:46:00,57.2255,36.5,41.4,81.7,88.8,85.2,2024,196,Canada,7,667,213,304,141,142,153,240,78.5,61.0666922,-107.991707,Calgary,North America,Public,Very High,12,"2,668",Calgary,North America,Public,Very High,12,"2,668",Calgary,North America,Public,Very High,12,"2,668",23,21,55.88345652,32.3,315.2173913,294.8571429,,70.63333333,54,46,"Geography,Psychology,Mechanical & Aerospace Engineering,Veterinary Science,History, Philosophy & Theology,Other Health,Sport Science,Physics & Astronomy,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Chemical Engineering,Chemistry,Education,Law,Archaeology,Civil Engineering,Politics & International Studies (incl Development Studies),Business & Management,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Architecture,Medicine & Dentistry,Communication & Media Studies,Languages, Literature & Linguistics,Computer Science,Biological Sciences",39.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0118,183,193,Curtin University,AU,Australia,L,CO,VH,3,A,32.4,271,31.8,309,14.3,701+,86.2,88,100,43,26.4,459,84.9,119,25.7,320,50.6,305=,47.8,246,29283,20.8,29%,53:47:00,55.9985,30.2,36.5,87.5,78.8,94.7,2024,400,Australia,16,667,1001,304,324,338,300,898,74.9,-24.7761086,134.755,Perth,Oceania,Public,Very High,14,"1,698",Perth,Oceania,Public,Very High,14,"1,698",Perth,Oceania,Public,Very High,14,"1,698",21,54,57.36819048,33.99047619,250.1428571,519.8125,,67.6,53,47,"History, Philosophy & Theology,Civil Engineering,Mathematics & Statistics,Business & Management,Law,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Economics & Econometrics,Politics & International Studies (incl Development Studies),Psychology,Education,Chemical Engineering,Languages, Literature & Linguistics,Computer Science,Sport Science,Archaeology,Mechanical & Aerospace Engineering,Accounting & Finance,Agriculture & Forestry,Communication & Media Studies,Art, Performing Arts & Design,Other Health,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Medicine & Dentistry,Geography,Chemistry,Sociology,Architecture",28.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0119,184,111,Ã‰cole Normale SupÃ©rieure de Lyon,FR,France,S,CO,VH,5,A,30.5,285,14.4,570,95.7,59,98.4,27,70.8,272,14.6,628,34.3,425,10,701+,5.9,701+,47.6,262,2024,7.9,11%,43:57:00,55.2395,58.5,46.8,53.9,78.5,68,2024,-1,,-1,,,,,,,,,,,Lyon,Europe,Public,Very High,5,387,Lyon,Europe,Public,Very High,5,387,Lyon,Europe,Public,Very High,5,387,9,58,54.70383333,38.41111111,373,207,,59.73333333,43,57,"History, Philosophy & Theology,Mathematics & Statistics,Sociology,Chemistry,Languages, Literature & Linguistics,Physics & Astronomy,Education,Geography,Computer Science,Biological Sciences,Economics & Econometrics,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences",88.8,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0120,187,185=,University of Gothenburg,SE,Sweden,L,FC,VH,4,A,36.2,239,16.9,511,56.3,261,39.4,349,90.6,179,80.8,160,86.4,104,46.3,151,97.6,30=,47.3,220,21698,11.9,13%,,57.6195,34,43.4,90.2,75.4,65.7,2024,166,Sweden,6,501,427,141,208,189,175,187,79.2,44.133435,-70.822678,Gothenburg,Europe,Public,Very High,8,"2,680",Gothenburg,Europe,Public,Very High,8,"2,680",Gothenburg,Europe,Public,Very High,8,"2,680",6,106,60.13525,44.65,183.6666667,245,,69.66666667,,,"Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Computer Science,Business & Management,Physics & Astronomy,Education,Sociology,Languages, Literature & Linguistics,Sport Science,Geography,Chemistry,Accounting & Finance,Archaeology,Law,Communication & Media Studies,History, Philosophy & Theology,Other Health,Psychology,Medicine & Dentistry,Mathematics & Statistics,Art, Performing Arts & Design,Biological Sciences,Politics & International Studies (incl Development Studies)",55.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0121,189,152,McMaster University,CA,Canada,L,FC,VH,5,A,40.5,210,38.2,255,75.1,166,29,444,99.3,93,59.5,250,40.2,376,37.2,197,70.1,204=,46.8,104,28254,30.9,22%,56:44:00,66.2455,43.8,51.3,93,100,87.3,2024,121,Canada,6,339,660,202,140,133,124,57,80.7,61.0666922,-107.991707,Hamilton,North America,Public,Very High,7,"3,819",Hamilton,North America,Public,Very High,7,"3,819",Hamilton,North America,Public,Very High,7,"3,819",23,21,55.88345652,32.3,315.2173913,294.8571429,,81.43333333,56,44,"Accounting & Finance,Communication & Media Studies,Chemical Engineering,Psychology,Art, Performing Arts & Design,Civil Engineering,Economics & Econometrics,Biological Sciences,Archaeology,General Engineering,Chemistry,Computer Science,Mechanical & Aerospace Engineering,Other Health,Electrical & Electronic Engineering,Geography,History, Philosophy & Theology,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Business & Management,Sport Science,Sociology,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,Mathematics & Statistics,Physics & Astronomy",68.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0122,194,194,Wuhan University,CN,China (Mainland),XL,FC,VH,4,A,40.9,204,44,205,12.8,701+,87.4,82,40.7,405,5,701+,48.4,324,35,218,44.4,336=,46.6,164,56066,15,5%,,61.3145,50.9,45,88.5,90.6,41,2024,335,China,20,667,383,304,143,207,458,898,75.8,30.047992,-94.3357433,Wuhan,Asia,Public,Very High,14,"3,828",Wuhan,Asia,Public,Very High,14,"3,828",Wuhan,Asia,Public,Very High,14,"3,828",35,12,56.53822857,28.66857143,328.4,574.8823529,12,74.7,,,"Law,Psychology,History, Philosophy & Theology,Computer Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Geography,General Engineering,Education,Physics & Astronomy,Mathematics & Statistics,Electrical & Electronic Engineering,Accounting & Finance,Agriculture & Forestry,Languages, Literature & Linguistics,Veterinary Science,Economics & Econometrics,Civil Engineering,Architecture,Archaeology,Other Health,Chemical Engineering,Mechanical & Aerospace Engineering,Business & Management,Communication & Media Studies,Art, Performing Arts & Design,Chemistry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Sociology",25.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0123,196,141=,Hokkaido University,JP,Japan,L,FC,VH,5,A,57.3,134,66,119,75.8,162,27.8,451,17.5,621,14.4,633,38.1,392,12.9,665,30.7,438=,46.2,389,17659,8.2,10%,29 : 71,49.4505,51.2,44,47.4,95.1,47.5,2024,174,Japan,7,415,305,177,137,173,209,304,79,36.5748441,139.2394179,Sapporo,Asia,Public,Very High,7,"2,476",Sapporo,Asia,Public,Very High,7,"2,476",Sapporo,Asia,Public,Very High,7,"2,476",37,29,35.23782432,24.98108108,1011.972973,567.8518519,,62.16666667,29,71,"Accounting & Finance,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Education,Veterinary Science,Art, Performing Arts & Design,Chemical Engineering,Sociology,Computer Science,Agriculture & Forestry,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Mathematics & Statistics,History, Philosophy & Theology,Civil Engineering,Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Sport Science,Psychology,Architecture,Medicine & Dentistry,Law,Communication & Media Studies,Other Health,Mechanical & Aerospace Engineering,Geography,Languages, Literature & Linguistics,General Engineering,Chemistry",21.6,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0124,199,155=,Emory University,US,United States,L,FC,VH,5,B,25.6,342,16.4,522,97.7,50,69.7,149,37.3,431,31.1,409,57,268,23.6,357,85.7,115,45.9,108,13127,4,19%,61:39:00,66.029,53.1,45.7,95.5,81.6,69.3,2024,80,USA,47,667,197,164,101,66,55,63,82.5,39.7837304,-100.445882,Atlanta,North America,Private,Very High,5,"2,725",Atlanta,North America,Private,Very High,5,"2,725",Atlanta,North America,Private,Very High,5,"2,725",98,2,56.8432449,31.06530612,362.2653061,265.6666667,23.5,74.26666667,61,39,"Law,Other Health,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Physics & Astronomy,Biological Sciences,Business & Management,Chemistry,Computer Science,Psychology,Economics & Econometrics,Communication & Media Studies,General Engineering,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Sociology,Languages, Literature & Linguistics,Art, Performing Arts & Design,Mathematics & Statistics",77.8,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0125,199,205=,Waseda University,JP,Japan,XL,CO,VH,5,B,60.2,118,97.3,24,23.7,602,4.3,701+,27.6,503,28.6,436,17.5,569,65.6,87,56.5,268=,45.9,806,46013,14.3,13%,39 : 61,36.8475,33.7,26.2,43.1,56.7,54.8,2024,303,Japan,12,562,23,304,470,471,445,541,76.4,36.5748441,139.2394179,Tokyo,Asia,Private,Very High,11,"3,833",Tokyo,Asia,Private,Very High,11,"3,833",Tokyo,Asia,Private,Very High,11,"3,833",37,29,35.23782432,24.98108108,1011.972973,567.8518519,,42,39,61,"Languages, Literature & Linguistics,Computer Science,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Education,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Chemistry,History, Philosophy & Theology,Electrical & Electronic Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geography,Chemical Engineering,Communication & Media Studies,Economics & Econometrics,Architecture,Law,Sociology",29.7,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0126,203,237=,King Saud University,SA,Saudi Arabia,XL,FC,VH,4,A,36.9,236,21.3,435,64.2,218,32.2,419,99.7,83,21.3,525,88.6,92,71.7,67,75.8,171=,45.2,424,50906,11.9,6%,43:57:00,48.122,31.4,19.9,84.5,48.7,77.2,2024,421,Saudi Arabia,2,667,442,304,191,435,452,898,74.7,25.6242618,42.3528328,Riyadh,Asia,Public,Very High,9,"4,216",Riyadh,Asia,Public,Very High,9,"4,216",Riyadh,Asia,Public,Very High,9,"4,216",9,424,39.26633333,13.54444444,721.5555556,898,,51.03333333,43,57,"Physics & Astronomy,Veterinary Science,Geography,Languages, Literature & Linguistics,History, Philosophy & Theology,Chemical Engineering,Agriculture & Forestry,Art, Performing Arts & Design,Electrical & Electronic Engineering,Sport Science,Computer Science,Biological Sciences,Psychology,Accounting & Finance,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Architecture,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Archaeology,Economics & Econometrics,Law,Communication & Media Studies,Medicine & Dentistry,Mathematics & Statistics,Business & Management,Other Health,Sociology,Education,General Engineering,Chemistry",32.3,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0127,203,237=,University of Ottawa,CA,Canada,XL,FC,VH,5,A,26.5,329,29.7,328,3.8,701+,79.1,116,85.9,203,75.9,182,85.8,111,24.3,344,54.6,279=,45.2,177,38366,27.2,26%,59:41:00,60.2125,39.6,46.5,84.4,80.2,86.9,2024,205,Canada,9,366,431,304,162,157,164,200,78.3,61.0666922,-107.991707,Ottawa,North America,Public,Very High,22,"1,677",Ottawa,North America,Public,Very High,22,"1,677",Ottawa,North America,Public,Very High,22,"1,677",23,21,55.88345652,32.3,315.2173913,294.8571429,,70.36666667,59,41,"Languages, Literature & Linguistics,Computer Science,Veterinary Science,Psychology,Accounting & Finance,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Other Health,Sport Science,History, Philosophy & Theology,Education,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Chemistry,General Engineering,Politics & International Studies (incl Development Studies),Law,Sociology,Business & Management,Civil Engineering,Physics & Astronomy,Art, Performing Arts & Design,Chemical Engineering,Mechanical & Aerospace Engineering,Geography",54.8,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0128,206,217=,University of Otago,NZ,New Zealand,L,FC,VH,5,A,46.3,178,27.1,359,11,701+,51,256,100,44,29.2,428,38.1,391,44.7,159,98.1,22,45,320,19350,20.6,16%,61:39:00,52.308,35.6,35.1,75.8,68.8,81.8,2024,309,New Zealand,2,667,864,304,323,308,282,254,76.3,-41.5000831,172.8344077,Dunedin,Oceania,Public,Very High,14,"1,333",Dunedin,Oceania,Public,Very High,14,"1,333",Dunedin,Oceania,Public,Very High,14,"1,333",4,320,48.221,34.975,425.5,400,,59.9,61,39,"Mathematics & Statistics,Medicine & Dentistry,Business & Management,Agriculture & Forestry,Accounting & Finance,Art, Performing Arts & Design,Law,History, Philosophy & Theology,Biological Sciences,Communication & Media Studies,Economics & Econometrics,Sport Science,Politics & International Studies (incl Development Studies),Education,Sociology,Other Health,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Physics & Astronomy,Archaeology,Computer Science,Geography,Chemistry,Psychology",48,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
U0129,207,214,Vrije Universiteit Amsterdam,NL,Netherlands,XL,FC,VH,5,A,39.6,217,15.7,531,23.6,607,68.1,156,68.5,284,40.2,340,70.1,195,20.2,414,89.1,95=,44.9,125,31704,19.2,18%,57:43:00,64.7105,40.4,51,93.4,91.5,84.3,2024,-1,,-1,,,,,,,,,,,Amsterdam,Europe,Public,Very High,10,"2,598",Amsterdam,Europe,Public,Very High,10,"2,598",Amsterdam,Europe,Public,Very High,10,"2,598",9,48,67.17744444,47.4,116.2222222,271,,78.63333333,57,43,"Architecture,Mathematics & Statistics,Economics & Econometrics,Sociology,Politics & International Studies (incl Development Studies),Other Health,Geology, Environmental, Earth & Marine Sciences,Archaeology,Art, Performing Arts & Design,History, Philosophy & Theology,Geography,Law,Communication & Media Studies,Computer Science,Chemistry,Education,Accounting & Finance,Medicine & Dentistry,Sport Science,Physics & Astronomy,Mechanical & Aerospace Engineering,Business & Management,Psychology,Agriculture & Forestry,Languages, Literature & Linguistics,Biological Sciences",58.5,100,-1,-1,-1,-1,-1,Unknown,-1,-1,-1,-1,-1,-1,-1,-1,-1
