university_id,university_name,country,source,year
U000187,Auckland University of Technology (AUT),New Zealand,QS,2019
U000248,Beijing Institute of Technology,China (Mainland),QS,2019
U000401,Chiba University,Japan,QS,2019
U000458,Concordia University,Canada,QS,2019
U001869,Satbayev University,Kazakhstan,QS,2019
U002521,Universidade Federal de São Paulo,Brazil,QS,2019
U002466,Universidad Politécnica de Madrid (UPM),Spain,QS,2019
U003271,University of Szeged,Hungary,QS,2019
U000687,Florida State University,United States,QS,2019
U000895,Indian Institute of Technology Guwahati (IITG),India,QS,2019
U003106,University of Naples - Federico II,Italy,QS,2019
U001028,Jilin University,China (Mainland),QS,2019
U002171,The National University of Science and Technology MISIS,Russia,QS,2019
U003510,Xiamen University,China (Mainland),QS,2019
U000681,Flinders University,Australia,QS,2019
U000920,Institut National des Sciences Appliquées de Lyon (INSA),France,QS,2019
U000189,Auezov South Kazakhstan University (SKU),Kazakhstan,QS,2019
U000004,Abai Kazakh National Pedagogical University,Kazakhstan,QS,2019
U002281,UCSI University,Malaysia,QS,2019
U002351,Universidad de Alcalá,Spain,QS,2019
U002885,University of Eastern Finland,Finland,QS,2019
U003425,V. N. Karazin Kharkiv National University,Ukraine,QS,2019
U003541,York University,Canada,QS,2019
U002871,University of Delhi,India,QS,2019
U003446,Vilnius University ,Lithuania,QS,2019
U000955,Iowa State University,United States,QS,2019
U002791,University of Bordeaux,France,QS,2019
U000245,Beihang University (former BUAA),China (Mainland),QS,2019
U002299,UNESP,Brazil,QS,2019
U002545,Università Cattolica del Sacro Cuore,Italy,QS,2019
U003117,University of New Mexico,United States,QS,2019
U002929,University of Granada,Spain,QS,2019
U002951,University of Hohenheim,Germany,QS,2019
U003139,University of Oklahoma,United States,QS,2019
U000123,Amirkabir University of Technology,"Iran, Islamic Republic of",QS,2019
U003489, Western Sydney University,Australia,QS,2019
U001951,Singapore Management University,Singapore,QS,2019
U002113,Technische Universität Braunschweig,Germany,QS,2019
U001829,Saint Joseph University of Beirut (USJ) ,Lebanon,QS,2019
U003219,University of Science and Technology Beijing,China (Mainland),QS,2019
U000532,Drexel University,United States,QS,2019
U000546,East China Normal University,China (Mainland),QS,2019
U000838,Howard University,United States,QS,2019
U001231,Lehigh University,United States,QS,2019
U001459,National Research Saratov State University,Russia,QS,2019
U001739,Pusan National University,South Korea,QS,2019
U001826,Sabanci University,Turkey,QS,2019
U002363,Universidad de Costa Rica,Costa Rica,QS,2019
U002905,University of Florence,Italy,QS,2019
U003341,University of Ulsan ,South Korea,QS,2019
U000987,ITMO University,Russia,QS,2019
U001184,Kumamoto University,Japan,QS,2019
U001595,Okayama University,Japan,QS,2019
U001981,Southeast University,China (Mainland),QS,2019
U002368,Universidad de La Habana,Cuba,QS,2019
U002395,Universidad de Santiago de Chile (USACH),Chile,QS,2019
U003196,"University of Rome ""Tor Vergata""",Italy,QS,2019
U002582,Universität Bremen,Germany,QS,2019
U003026,University of Limerick,Ireland,QS,2019
U000328,Cairo University,Egypt,QS,2019
U001044,Julius-Maximilians-Universität Würzburg,Germany,QS,2019
U001222,Lappeenranta-Lahti University of Technology LUT,Finland,QS,2019
U001400,Nagasaki University,Japan,QS,2019
U001706,Pontificia Universidad Javeriana,Colombia,QS,2019
U001770,Renmin (People's) University of China,China (Mainland),QS,2019
U002670,Université Paul Sabatier Toulouse III,France,QS,2019
U002701,Universiti Teknologi PETRONAS (UTP),Malaysia,QS,2019
U003249,University of South Florida,United States,QS,2019
U000014,Abo Akademi University,Finland,QS,2019
U000477,Czech Technical University in Prague,Czech Republic,QS,2019
U000547,East China University of Science and Technology,China (Mainland),QS,2019
U002172,The New School,United States,QS,2019
U001707,Pontifícia Universidade Católica de São Paulo,Brazil,QS,2019
U001983,Southern Federal University,Russia,QS,2019
U002072,Taras Shevchenko National University of Kyiv,Ukraine,QS,2019
U002383,Universidad de Montevideo (UM),Uruguay,QS,2019
U003395,University Paris 2 Panthéon-Assas,France,QS,2019
U002756,University of Aveiro,Portugal,QS,2019
U003351,University of Vermont,United States,QS,2019
U000113,American University,United States,QS,2019
U000635,Far Eastern Federal University,Russia,QS,2019
U001616,Osaka City University,Japan,QS,2019
U001913,Shandong University,China (Mainland),QS,2019
U001978,South China University of Technology,China (Mainland),QS,2019
U002297,Umm Al-Qura University ,Saudi Arabia,QS,2019
U002601,Universitat Ramon Llull,Spain,QS,2019
U002647,Université du Québec,Canada,QS,2019
U002843,University of Cincinnati,United States,QS,2019
U000915,Inha University,South Korea,QS,2019
U001046,Justus-Liebig-University Giessen,Germany,QS,2019
U001232,Leibniz University Hannover,Germany,QS,2019
U001347,Middle East Technical University,Turkey,QS,2019
U001704,Pontificia Universidad Católica del Perú,Peru,QS,2019
U001747,Quaid-i-Azam University,Pakistan,QS,2019
U002054,Syracuse University,United States,QS,2019
U002980,University of Johannesburg,South Africa,QS,2019
U002991,University of Kentucky,United States,QS,2019
U003109,University of Nebraska - Lincoln,United States,QS,2019
U000115,American University in Dubai,United Arab Emirates,QS,2019
U000161,Aristotle University of Thessaloniki,Greece,QS,2019
U000910,Indiana University–Purdue University Indianapolis,United States,QS,2019
U001061,Kanazawa University,Japan,QS,2019
U001073,Karl-Franzens-Universitaet Graz,Austria,QS,2019
U001308,Martin-Luther-Universität Halle-Wittenberg,Germany,QS,2019
U001467,National Taipei University of Technology,Taiwan,QS,2019
U002585,Universitat de Valencia,Spain,QS,2019
U003178,University of Pretoria,South Africa,QS,2019
U003245,University of South Carolina,United States,QS,2019
U000291,Bogaziçi Üniversitesi,Turkey,QS,2019
U001021,Jeonbuk National University,South Korea,QS,2019
U000466,Coventry University,United Kingdom,QS,2019
U000486,Dalian University of Technology,China (Mainland),QS,2019
U001309,Masaryk University,Czech Republic,QS,2019
U001864,Sarajevo School of Science and Technology,Bosnia and Herzegovina,QS,2019
U002233,Tokyo University of Agriculture and Technology ,Japan,QS,2019
U003335,University of Turin,Italy,QS,2019
U002602,Universität Regensburg,Germany,QS,2019
U002666,Université Paris Descartes,France,QS,2019
U003495,William & Mary,United States,QS,2019
U000872,Imam Abdulrahman Bin Faisal University (IAU) (formerly UNIVERSITY OF DAMMAM),Saudi Arabia,QS,2019
U000937,Instituto Tecnológico de Buenos Aires (ITBA),Argentina,QS,2019
U001170,Konkuk University ,South Korea,QS,2019
U002308,Universidad Anáhuac México,Mexico,QS,2019
U002491,Universidade de Santiago de Compostela,Spain,QS,2019
U002549,Università degli Studi di Pavia,Italy,QS,2019
U002594,Universität  Leipzig,Germany,QS,2019
U002936,University of Guelph,Canada,QS,2019
U003060,University of Massachusetts Boston,United States,QS,2019
U003141,University of Oregon,United States,QS,2019
U003445,Vilnius Gediminas Technical University,Lithuania,QS,2019
U000785,Hallym University ,South Korea,QS,2019
U001145,"Kingston University, London",United Kingdom,QS,2019
U001346,Michigan Technological University,United States,QS,2019
U001393,Murdoch University,Australia,QS,2019
U003201,University of Salamanca,Spain,QS,2019
U002392,Universidad de San Andrés - UdeSA,Argentina,QS,2019
U002760,University of Balamand,Lebanon,QS,2019
U002793,University of Bradford,United Kingdom,QS,2019
U002958,University of Hull,United Kingdom,QS,2019
U002960,University of Hyderabad,India,QS,2019
U003082,"University of Missouri, Columbia",United States,QS,2019
U003091,University of Mons ,Belgium,QS,2019
U000107,Altai State University,Russia,QS,2019
U000231,Bar-Ilan University,Israel,QS,2019
U000364,Central Queensland University (CQUniversity Australia),Australia,QS,2019
U000435,City University of New York,United States,QS,2019
U000439,Clarkson University,United States,QS,2019
U000959,Iran University of Science and Technology,"Iran, Islamic Republic of",QS,2019
U001000,Jadavpur University,India,QS,2019
U001054,Kagoshima University,Japan,QS,2019
U001098,Keele University ,United Kingdom,QS,2019
U001221,Lanzhou University,China (Mainland),QS,2019
U001225,Lebanese American University,Lebanon,QS,2019
U001239,"Lingnan University, Hong Kong",Hong Kong SAR,QS,2019
U001249,Lobachevsky University,Russia,QS,2019
U001437,National Chengchi University,Taiwan,QS,2019
U001474,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",Ukraine,QS,2019
U001622,Osaka Prefecture University ,Japan,QS,2019
U001671,Philipps-Universität Marburg ,Germany,QS,2019
U001711,Pontifícia Universidade Católica do Rio de Janeiro,Brazil,QS,2019
U001817,Rutgers University–Newark,United States,QS,2019
U001940,Sichuan University,China (Mainland),QS,2019
U001958,Smith College,United States,QS,2019
U002065,Tallinn University of Technology (TalTech),Estonia,QS,2019
U002094,Taylor's University,Malaysia,QS,2019
U002144,Thammasat University,Thailand,QS,2019
U002396,Universidad de Sevilla,Spain,QS,2019
U003302,University of the Basque Country,Spain,QS,2019
U002447,Universidad Nacional de La Plata (UNLP),Argentina,QS,2019
U002514,Universidade Federal de Minas Gerais      ,Brazil,QS,2019
U002534,Universidade Federal do Rio Grande Do Sul ,Brazil,QS,2019
U002771,University of Bayreuth,Germany,QS,2019
U002587,Universität Duisburg-Essen,Germany,QS,2019
U002600,Universität Potsdam,Germany,QS,2019
U002613,Université Claude Bernard Lyon 1,France,QS,2019
U002620,Université de Fribourg,Switzerland,QS,2019
U002706,Universiti Utara Malaysia (UUM),Malaysia,QS,2019
U002823,University of Canberra ,Australia,QS,2019
U002869,University of Debrecen,Hungary,QS,2019
U002981,University of Jordan,Jordan,QS,2019
U003048,University of Manitoba,Canada,QS,2019
U003075,University of Milano-Bicocca ,Italy,QS,2019
U003172,University of Plymouth,United Kingdom,QS,2019
U003176,University of Portsmouth,United Kingdom,QS,2019
U003277,University of Tampere,Finland,QS,2019
U002292,Ulster University,United Kingdom,QS,2019
U003372,University of Westminster,United Kingdom,QS,2019
U003448,Virginia Commonwealth University,United States,QS,2019
U003471,Warsaw University of Technology,Poland,QS,2019
U003497,Worcester Polytechnic Institute,United States,QS,2019
U000046,Ajou University ,South Korea,QS,2019
U000181,Ateneo de Manila University,Philippines,QS,2019
U000309,Brno University of Technology,Czech Republic,QS,2019
U000344,Carleton University,Canada,QS,2019
U000389,Charles Darwin University ,Australia,QS,2019
U000399,Chiang Mai University,Thailand,QS,2019
U000402,China Agricultural University ,China (Mainland),QS,2019
U000418,Chonnam National University,South Korea,QS,2019
U000017,Academician Y.A. Buketov Karaganda University,Kazakhstan,QS,2019
U000737,Gifu University,Japan,QS,2019
U000833,Holy Spirit University of Kaslik ,Lebanon,QS,2019
U000935,Instituto Politécnico Nacional (IPN),Mexico,QS,2019
U000936,Instituto Tecnológico Autónomo de México (ITAM),Mexico,QS,2019
U000947,International Islamic University Malaysia (IIUM),Malaysia,QS,2019
U000983,Istanbul Technical University,Turkey,QS,2019
U001041,Jordan University of Science & Technology,Jordan,QS,2019
U001089,Kazakh National Agrarian University KazNAU,Kazakhstan,QS,2019
U001088,Kazakh-British Technical University,Kazakhstan,QS,2019
U001207,Kyungpook National University,South Korea,QS,2019
U001262,Louisiana State University,United States,QS,2019
U001334,Memorial University of Newfoundland,Canada,QS,2019
U001431,National and Kapodistrian University of Athens,Greece,QS,2019
U001443,National Chung Hsing University,Taiwan,QS,2019
U001528,Niigata University,Japan,QS,2019
U002575,Universitas Padjadjaran,Indonesia,QS,2019
U001634,Palacký University Olomouc,Czech Republic,QS,2019
U001887,Sejong University ,South Korea,QS,2019
U001986,Southern Methodist University,United States,QS,2019
U002023,Stevens Institute of Technology,United States,QS,2019
U002133,Temple University,United States,QS,2019
U002231,Tokyo Metropolitan University,Japan,QS,2019
U002360,Universidad de Concepción,Chile,QS,2019
U002485,Universidad Torcuato Di Tella,Argentina,QS,2019
U002623,Université de Lille,France,QS,2019
U002634,Université de Sherbrooke,Canada,QS,2019
U002662,Université Nice Sophia Antipolis,France,QS,2019
U002708,University at Albany SUNY,United States,QS,2019
U002758,University of Baghdad,Iraq,QS,2019
U002863,University of Crete,Greece,QS,2019
U002872,University of Denver,United States,QS,2019
U002940,University of Haifa,Israel,QS,2019
U002955,University of Houston,United States,QS,2019
U003030,University of Ljubljana,Slovenia,QS,2019
U003076,University of Minho,Portugal,QS,2019
U003224,University of Seoul ,South Korea,QS,2019
U003228,University of Sharjah,United Arab Emirates,QS,2019
U003374,University of Windsor,Canada,QS,2019
U003385,University of Wyoming,United States,QS,2019
U003438,Victoria University ,Australia,QS,2019
U000016,Abu Dhabi University,United Arab Emirates,QS,2019
U002625,Université de Lorraine,France,QS,2019
U000040,Ain Shams University ,Egypt,QS,2019
U002997,University of Klagenfurt,Austria,QS,2019
U000293,Bogor Agricultural University,Indonesia,QS,2019
U000300,Bournemouth University,United Kingdom,QS,2019
U000429,Chungnam National University,South Korea,QS,2019
U000441,Clemson University,United States,QS,2019
U000492,Dankook University ,South Korea,QS,2019
U000604,Eötvös Loránd University,Hungary,QS,2019
U000730,Georgia State University,United States,QS,2019
U000774,Gunma University,Japan,QS,2019
U000851,Hunan University ,China (Mainland),QS,2019
U001217,Lahore University of Management Sciences (LUMS),Pakistan,QS,2019
U001314,Maynooth University,Ireland,QS,2019
U001363,Missouri University of Science and Technology,United States,QS,2019
U001472,"National Technical University  ""Kharkiv Polytechnic Institute""",Ukraine,QS,2019
U001557,Northumbria University at Newcastle,United Kingdom,QS,2019
U001846,Samara National Research University (Samara University),Russia,QS,2019
U001914,Shanghai International Studies University,China (Mainland),QS,2019
U002264,TU Dortmund University,Germany,QS,2019
U002142,Texas Tech University,United States,QS,2019
U002306,Universidad Adolfo Ibáñez,Chile,QS,2019
U002352,Universidad de Antioquia,Colombia,QS,2019
U002472,Universidad San Francisco de Quito (USFQ),Ecuador,QS,2019
U002419,Universidad Iberoamericana IBERO,Mexico,QS,2019
U002520,Universidade Federal de São Carlos (UFSCar),Brazil,QS,2019
