year,Rank,Name,Country,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2024,801–1000,University of Salamanca,Spain,"24,707",14.7,13%,61 : 39,
2024,801–1000,University of Salford,United Kingdom,"20,010",20.3,23%,55 : 45,
2024,801–1000,University of Seoul,South Korea,"9,929",14.4,4%,42 : 58,
2024,801–1000,University of Seville,Spain,"52,335",16.7,8%,55 : 45,
2024,801–1000,University of Tabuk,Saudi Arabia,"31,635",19.5,2%,60 : 40,
2024,801–1000,"University of Technology, Iraq",Iraq,"10,321",6.9,0%,46 : 54,
2024,801–1000,University of Texas at El Paso,United States,"18,012",22.9,6%,55 : 45,
2024,801–1000,University of the Aegean,Greece,"20,139",63.5,1%,55 : 45,
2024,801–1000,"University of the Andes, Colombia",Colombia,"15,951",13.5,2%,45 : 55,
2024,801–1000,University of the Balearic Islands,Spain,"12,276",9.4,8%,60 : 40,
2024,801–1000,University of the Free State,South Africa,"33,247",35.6,2%,63 : 37,
2024,801–1000,University of the Punjab,Pakistan,"28,692",22.0,1%,52 : 48,
2024,801–1000,University of Tours,France,"29,490",21.8,11%,60 : 40,
2024,801–1000,University of Trás-os-Montes and Alto Douro,Portugal,"6,375",9.2,6%,53 : 47,
2024,801–1000,University of Tunis El Manar,Tunisia,"21,302",9.6,6%,72 : 28,
2024,801–1000,"University of Veterinary and Animal Sciences, Lahore",Pakistan,"6,980",19.2,1%,53 : 47,
2024,801–1000,University of Vic – Central University of Catalonia,Spain,"6,925",13.1,19%,61 : 39,
2024,801–1000,University of Vigo,Spain,"17,367",15.1,5%,52 : 48,
2024,801–1000,University of Westminster,United Kingdom,"17,315",19.8,48%,60 : 40,
2024,801–1000,University of Zaragoza,Spain,"28,491",10.2,7%,54 : 46,
2024,801–1000,UPES,India,"11,792",11.0,0%,31 : 69,
2024,801–1000,Urmia University,Iran,"13,300",26.4,12%,49 : 51,
2024,801–1000,Vilnius University,Lithuania,"20,901",9.1,9%,65 : 35,
2024,801–1000,Waseda University,Japan,"46,013",14.3,13%,39 : 61,
2024,801–1000,Wenzhou Medical University,China,"27,976",14.6,3%,61 : 39,
2024,801–1000,Wenzhou University,China,"22,633",18.6,2%,59 : 41,
2024,801–1000,Yildiz Technical University,Turkey,"19,651",24.8,13%,43 : 57,
2024,801–1000,Yokohama City University,Japan,"5,144",6.0,3%,55 : 45,
2024,801–1000,Zagazig University,Egypt,"166,653",25.2,2%,52 : 48,
2024,801–1000,ZHAW Zurich University of Applied Sciences,Switzerland,"11,120",12.3,11%,52 : 48,
2024,801–1000,Zhejiang Gongshang University,China,"17,459",11.5,7%,58 : 42,
2024,1001–1200,"Adam Mickiewicz University, Poznań",Poland,"33,268",25.0,6%,68 : 32,
2024,1001–1200,AGH University of Krakow,Poland,"19,189",12.2,3%,35 : 65,
2024,1001–1200,Aichi Medical University,Japan,"1,315",2.9,1%,58 : 42,
2024,1001–1200,Ain Shams University,Egypt,"152,995",13.3,6%,52 : 48,
2024,1001–1200,Akdeniz University,Turkey,"46,464",47.3,4%,45 : 55,
2024,1001–1200,Al-Balqa Applied University,Jordan,"27,973",27.3,2%,59 : 41,
2024,1001–1200,An-Najah National University,Palestine,"24,835",21.7,11%,66 : 34,
2024,1001–1200,Ateneo de Manila University,Philippines,"14,168",11.1,1%,52 : 48,
2024,1001–1200,Azarbaijan Shahid Madani University,Iran,"7,477",27.1,2%,61 : 39,
2024,1001–1200,Babeş-Bolyai University,Romania,"43,018",21.1,4%,64 : 36,
2024,1001–1200,Bahauddin Zakariya University,Pakistan,"26,994",27.2,0%,40 : 60,
2024,1001–1200,Bangladesh Agricultural University (BAU),Bangladesh,"6,810",11.4,1%,45 : 55,
2024,1001–1200,Bangladesh University of Engineering and Technology,Bangladesh,"6,237",13.2,0%,22 : 78,
2024,1001–1200,Bartin University,Turkey,"11,828",31.8,11%,39 : 61,
2024,1001–1200,Benha University,Egypt,"110,873",30.9,2%,42 : 58,
2024,1001–1200,Beni-Suef University,Egypt,"85,158",31.6,0%,49 : 51,
2024,1001–1200,Bowling Green State University,United States,"15,159",17.6,3%,57 : 43,
2024,1001–1200,Brno University of Technology,Czechia,"18,137",15.5,25%,28 : 72,
2024,1001–1200,Canterbury Christ Church University,United Kingdom,"11,155",20.1,15%,68 : 32,
2024,1001–1200,Central Michigan University,United States,"13,780",18.3,3%,60 : 40,
2024,1001–1200,China Pharmaceutical University,China,"18,448",16.4,3%,65 : 35,
2024,1001–1200,Chung Yuan Christian University,Taiwan,"15,939",33.5,7%,46 : 54,
2024,1001–1200,Comenius University Bratislava,Slovakia,"21,812",10.5,15%,65 : 35,
2024,1001–1200,Czech Technical University in Prague,Czechia,"15,663",8.7,21%,30 : 70,
2024,1001–1200,Democritus University of Thrace,Greece,"22,266",36.4,3%,48 : 52,
2024,1001–1200,Diego Portales University,Chile,"18,126",17.6,2%,50 : 50,
2024,1001–1200,Don State Technical University,Russian Federation,"26,030",12.4,12%,,
2024,1001–1200,Dr B.R. Ambedkar National Institute of Technology Jalandhar,India,"5,462",24.1,1%,36 : 64,
2024,1001–1200,Durban University of Technology,South Africa,"27,163",35.3,1%,55 : 45,
2024,1001–1200,Edge Hill University,United Kingdom,"11,910",16.4,6%,70 : 30,
2024,1001–1200,European University of Madrid,Spain,"11,416",12.0,30%,50 : 50,
2024,1001–1200,Fayoum University,Egypt,"46,689",18.0,0%,62 : 38,
2024,1001–1200,Federal University of São Carlos,Brazil,"21,119",16.1,1%,51 : 49,
2024,1001–1200,Federal University of Technology Akure,Nigeria,"19,711",24.5,0%,26 : 74,
2024,1001–1200,Financial University under the Government of the Russian Federation,Russian Federation,"16,580",13.0,9%,51 : 49,
2024,1001–1200,Firat University,Turkey,"35,348",25.4,6%,49 : 51,
2024,1001–1200,Florida Agricultural and Mechanical University,United States,"8,850",15.7,1%,67 : 33,
2024,1001–1200,Fu Jen Catholic University,Taiwan,"16,382",27.2,6%,59 : 41,
2024,1001–1200,Fujian Agriculture and Forestry University,China,"30,262",17.1,1%,53 : 47,
2024,1001–1200,Fujita Health University,Japan,"3,071",3.6,1%,58 : 42,
2024,1001–1200,Gauhati University,India,"6,817",17.3,0%,53 : 47,
2024,1001–1200,Gdańsk University of Technology,Poland,"13,903",17.9,5%,38 : 62,
2024,1001–1200,Gifu University,Japan,"7,134",14.6,4%,38 : 62,
2024,1001–1200,GLA University,India,"10,719",16.8,0%,29 : 71,
2024,1001–1200,Guru Ghasidas Vishwavidyalaya,India,"8,928",21.7,0%,40 : 60,
2024,1001–1200,Hakim Sabzevari University,Iran,"9,464",22.8,3%,51 : 49,
2024,1001–1200,Hamamatsu University School of Medicine,Japan,"1,216",4.1,3%,48 : 52,
2024,1001–1200,HES-SO University of Applied Sciences and Arts of Western Switzerland,Switzerland,"17,933",6.5,29%,54 : 46,
2024,1001–1200,Huaqiao University,China,"33,228",17.8,19%,51 : 49,
2024,1001–1200,Icesi University,Colombia,"6,013",7.2,2%,53 : 47,
2024,1001–1200,IMT Nord Europe,France,"1,592",15.0,19%,25 : 75,
2024,1001–1200,Indian Institute of Science Education and Research Kolkata,India,"1,589",12.6,0%,28 : 72,
2024,1001–1200,Indian Institute of Technology Mandi,India,"2,058",12.9,1%,27 : 73,
2024,1001–1200,Indian Institute of Technology Ropar,India,"2,486",14.9,1%,22 : 78,
2024,1001–1200,Istanbul University,Turkey,"61,369",25.4,9%,56 : 44,
2024,1001–1200,Istanbul University-Cerrahpaşa,Turkey,"22,236",27.8,6%,52 : 48,
2024,1001–1200,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,Romania,"8,258",8.9,36%,66 : 34,
2024,1001–1200,Jadavpur University,India,"14,338",21.3,0%,31 : 69,
2024,1001–1200,Jimma University,Ethiopia,"30,186",14.9,1%,38 : 62,
2024,1001–1200,Kanazawa University,Japan,"10,271",9.9,6%,37 : 63,
2024,1001–1200,Kansai Medical University,Japan,"1,217",1.6,3%,55 : 45,
2024,1001–1200,Karlstad University,Sweden,"10,279",12.8,2%,63 : 37,
2024,1001–1200,Karnatak University Dharwad,India,"4,968",12.1,0%,53 : 47,
2024,1001–1200,Kerman University of Medical Sciences,Iran,"5,350",3.9,3%,,
2024,1001–1200,Kindai University,Japan,"34,545",17.7,2%,32 : 68,
2024,1001–1200,Kohat University of Science and Technology,Pakistan,"7,055",43.0,0%,26 : 74,
2024,1001–1200,Kurume University,Japan,"5,007",9.0,1%,,
2024,1001–1200,Kuwait University,Kuwait,"34,147",14.7,13%,73 : 27,
2024,1001–1200,Kwame Nkrumah University of Science and Technology,Ghana,"71,529",60.8,1%,38 : 62,
2024,1001–1200,Lorestan University,Iran,"8,762",22.7,2%,57 : 43,
2024,1001–1200,Mae Fah Luang University,Thailand,"14,768",20.7,5%,72 : 28,
2024,1001–1200,Maharishi Markandeshwar University (MMU),India,"9,968",12.6,8%,43 : 57,
2024,1001–1200,Medical University of Bialystok,Poland,"5,705",13.1,8%,77 : 23,
2024,1001–1200,Medical University of Gdańsk,Poland,"6,340",5.4,17%,73 : 27,
2024,1001–1200,Medical University of Warsaw,Poland,"10,068",6.4,8%,71 : 29,
2024,1001–1200,"Mehran University of Engineering and Technology, Jamshoro, Pakistan",Pakistan,"9,704",19.9,0%,21 : 79,
2024,1001–1200,Miguel Hernández University of Elche,Spain,"12,189",16.5,8%,50 : 50,
2024,1001–1200,Ming Chi University of Technology,Taiwan,"4,415",18.6,2%,25 : 75,
2024,1001–1200,Minia University,Egypt,"75,399",17.7,1%,54 : 46,
2024,1001–1200,Mirpur University of Science and Technology,Pakistan,"8,459",23.6,0%,44 : 56,
2024,1001–1200,Montanuniversität Leoben,Austria,"2,496",4.2,17%,26 : 74,
2024,1001–1200,Muhimbili University of Health and Allied Sciences,Tanzania,"4,833",14.0,2%,33 : 67,
2024,1001–1200,Nagoya City University,Japan,"4,540",7.4,3%,53 : 47,
2024,1001–1200,Najran University,Saudi Arabia,"21,759",18.2,2%,62 : 38,
2024,1001–1200,National Central University,Taiwan,"11,001",9.5,7%,35 : 65,
2024,1001–1200,National Chengchi University,Taiwan,"12,329",14.9,12%,56 : 44,
2024,1001–1200,National Chung Hsing University,Taiwan,"14,394",15.5,6%,42 : 58,
2024,1001–1200,National Institute of Technology Warangal,India,"6,643",19.8,5%,21 : 79,
2024,1001–1200,National University of Computer and Emerging Sciences,Pakistan,"15,188",24.0,3%,24 : 76,
2024,1001–1200,Necmettin Erbakan University,Turkey,"18,828",12.8,13%,52 : 48,
2024,1001–1200,Nicolaus Copernicus University in Toruń,Poland,"18,122",12.0,5%,67 : 33,
2024,1001–1200,Niigata University,Japan,"11,942",7.2,3%,37 : 63,
2024,1001–1200,Nile University,Egypt,"3,424",14.4,2%,32 : 68,
2024,1001–1200,Nippon Medical School,Japan,939,0.9,0%,37 : 63,
2024,1001–1200,Northwest University (China),China,"26,059",13.3,1%,52 : 48,
2024,1001–1200,Oakland University,United States,"15,046",17.6,4%,58 : 42,
2024,1001–1200,Obuda University,Hungary,"10,997",34.4,7%,22 : 78,
2024,1001–1200,Plekhanov Russian University of Economics,Russian Federation,"12,595",9.1,15%,57 : 43,
2024,1001–1200,PMAS Arid Agriculture University Rawalpindi,Pakistan,"12,702",44.7,0%,37 : 63,
2024,1001–1200,Pondicherry University,India,"8,187",21.5,1%,46 : 54,
2024,1001–1200,Pontifical Catholic University of Rio Grande do Sul (PUCRS),Brazil,"12,686",21.1,1%,51 : 49,
2024,1001–1200,Poznan University of Medical Sciences,Poland,"7,296",6.0,11%,73 : 27,
2024,1001–1200,Public University of Navarre,Spain,"8,215",11.8,6%,52 : 48,
2024,1001–1200,Razi University,Iran,"10,634",22.9,4%,60 : 40,
2024,1001–1200,Riga Technical University,Latvia,"10,830",31.7,22%,34 : 66,
2024,1001–1200,Riphah International University,Pakistan,"25,073",18.4,0%,51 : 49,
2024,1001–1200,Rowan University,United States,"17,693",14.5,3%,49 : 51,
2024,1001–1200,Sahand University of Technology,Iran,"5,354",27.2,1%,43 : 57,
2024,1001–1200,Semnan University,Iran,"14,404",15.1,1%,55 : 45,
2024,1001–1200,​Shahid Chamran University of Ahvaz,Iran,"15,142",25.2,5%,,
2024,1001–1200,Shahrekord University,Iran,"7,198",20.3,0%,56 : 44,
2024,1001–1200,Shahrood University of Technology,Iran,"8,326",20.7,1%,46 : 54,
2024,1001–1200,Shanghai Maritime University,China,"23,263",16.7,2%,45 : 55,
2024,1001–1200,Shinshu University,Japan,"10,602",10.4,3%,32 : 68,
2024,1001–1200,Siberian Federal University,Russian Federation,"9,401",18.3,13%,51 : 49,
2024,1001–1200,Sidi Mohamed Ben Abdellah University,Morocco,"95,994",55.6,1%,51 : 49,
2024,1001–1200,Suez Canal University,Egypt,"45,981",13.1,1%,52 : 48,
2024,1001–1200,Suez University,Egypt,"17,744",20.3,2%,54 : 46,
2024,1001–1200,SWPS University,Poland,"15,863",39.0,7%,77 : 23,
2024,1001–1200,Symbiosis International University,India,"16,408",13.0,6%,48 : 52,
2024,1001–1200,Taibah University,Saudi Arabia,"61,471",24.4,2%,61 : 39,
2024,1001–1200,Tallinn University,Estonia,"4,509",9.9,14%,71 : 29,
2024,1001–1200,Tanta University,Egypt,"123,577",17.3,1%,57 : 43,
2024,1001–1200,Technical University of Cartagena,Spain,"4,549",10.1,8%,28 : 72,
2024,1001–1200,Technische Universität Ilmenau,Germany,"5,224",18.4,31%,28 : 72,
2024,1001–1200,Technological University Dublin,Ireland,"20,801",18.7,18%,44 : 56,
2024,1001–1200,Teesside University,United Kingdom,"14,085",19.4,25%,57 : 43,
2024,1001–1200,Texas State University,United States,"30,895",20.0,1%,60 : 40,
2024,1001–1200,The Islamia University of Bahawalpur,Pakistan,"64,226",47.8,0%,42 : 58,
2024,1001–1200,The University of the West Indies,Jamaica,"39,257",16.3,1%,68 : 32,
2024,1001–1200,TOBB University of Economics and Technology,Turkey,"4,771",14.3,1%,47 : 53,
2024,1001–1200,Tokyo Metropolitan University,Japan,"8,903",10.9,7%,39 : 61,
2024,1001–1200,Toyohashi University of Technology (TUT),Japan,"2,034",10.8,15%,13 : 87,
2024,1001–1200,Toyota Technological Institute,Japan,503,9.7,1%,8 : 92,
2024,1001–1200,Universidad Autónoma de Chile,Chile,"30,336",25.5,1%,65 : 35,
2024,1001–1200,Universidad del Desarrollo,Chile,"16,638",14.4,4%,57 : 43,
2024,1001–1200,Universidad Peruana Cayetano Heredia,Peru,"10,503",15.6,1%,66 : 34,
2024,1001–1200,Universidad San Francisco de Quito,Ecuador,"7,874",10.2,2%,50 : 50,
2024,1001–1200,Université Djillali Liabès de Sidi Bel-Abbès,Algeria,"27,917",19.7,1%,56 : 44,
2024,1001–1200,Universiti Malaysia Sarawak (UNIMAS),Malaysia,"12,158",14.9,13%,71 : 29,
2024,1001–1200,Universiti Malaysia Terengganu (UMT),Malaysia,"10,143",16.8,5%,69 : 31,
2024,1001–1200,Universiti Tunku Abdul Rahman (UTAR),Malaysia,"19,080",17.2,9%,51 : 49,
2024,1001–1200,University of A Coruña,Spain,"15,359",12.4,5%,51 : 49,
2024,1001–1200,University of Alicante,Spain,"22,767",14.5,10%,59 : 41,
2024,1001–1200,University of Almería,Spain,"12,902",17.0,10%,55 : 45,
2024,1001–1200,University of Bedfordshire,United Kingdom,"13,545",29.1,64%,59 : 41,
2024,1001–1200,University of Bucharest,Romania,"32,362",33.3,2%,70 : 30,
2024,1001–1200,University of Cadiz,Spain,"19,416",17.7,8%,55 : 45,
2024,1001–1200,University of Calcutta,India,"17,879",14.2,0%,54 : 46,
2024,1001–1200,"University of Chemistry and Technology, Prague",Czechia,"4,061",8.3,23%,57 : 43,
2024,1001–1200,University of Colombo,Sri Lanka,"34,058",32.0,0%,60 : 40,
2024,1001–1200,University of East London,United Kingdom,"14,480",26.1,52%,56 : 44,
2024,1001–1200,"University of Engineering and Technology, Peshawar",Pakistan,"9,307",21.7,2%,6 : 94,
2024,1001–1200,University of Engineering & Technology (UET) Lahore,Pakistan,"12,720",13.4,2%,29 : 71,
2024,1001–1200,University of Extremadura,Spain,"20,146",10.7,3%,55 : 45,
2024,1001–1200,University of Franche-Comté,France,"24,908",33.5,11%,58 : 42,
2024,1001–1200,University of Ghana,Ghana,"59,744",35.9,1%,49 : 51,
2024,1001–1200,University of Gujrat,Pakistan,"14,741",24.7,0%,58 : 42,
2024,1001–1200,University of Ioannina,Greece,"32,155",32.6,5%,54 : 46,
2024,1001–1200,University of Isfahan,Iran,"17,182",24.0,8%,58 : 42,
2024,1001–1200,University of Jeddah,Saudi Arabia,"28,561",14.6,2%,67 : 33,
2024,1001–1200,University of Kragujevac,Serbia,"16,543",13.7,1%,63 : 37,
2024,1001–1200,University of Lagos,Nigeria,"41,048",27.5,0%,51 : 49,
2024,1001–1200,University of La Laguna,Spain,"19,228",13.3,5%,58 : 42,
2024,1001–1200,University of Lancashire,United Kingdom,"21,525",16.3,28%,58 : 42,
2024,1001–1200,University of Las Palmas de Gran Canaria,Spain,"15,681",17.0,6%,57 : 43,
2024,1001–1200,University of Latvia,Latvia,"12,125",30.2,7%,69 : 31,
2024,1001–1200,University of León,Spain,"10,410",12.1,4%,53 : 47,
2024,1001–1200,University of Malaga,Spain,"35,595",13.3,6%,54 : 46,
2024,1001–1200,University of Maragheh,Iran,"3,452",23.6,0%,55 : 45,
2024,1001–1200,University of Mazandaran,Iran,"13,164",32.3,7%,62 : 38,
2024,1001–1200,"University of Occupational and Environmental Health, Japan",Japan,"1,164",2.5,1%,52 : 48,
2024,1001–1200,University of Pécs,Hungary,"16,267",13.7,24%,59 : 41,
2024,1001–1200,University of Peradeniya,Sri Lanka,"22,336",13.9,1%,65 : 35,
2024,1001–1200,University of Peshawar,Pakistan,"20,494",42.7,0%,18 : 82,
2024,1001–1200,University of Rajshahi,Bangladesh,"22,042",20.4,0%,34 : 66,
2024,1001–1200,University of Sargodha,Pakistan,"19,172",24.3,0%,55 : 45,
2024,1001–1200,University of Sfax,Tunisia,"30,597",12.6,3%,65 : 35,
2024,1001–1200,University of Social Welfare and Rehabilitation Sciences,Iran,"1,725",10.8,2%,70 : 30,
2024,1001–1200,University of South Africa,South Africa,"198,816",114.2,3%,74 : 26,
2024,1001–1200,University of South Bohemia in České Budějovice,Czechia,"9,131",14.6,7%,70 : 30,
2024,1001–1200,University of South Dakota,United States,"6,909",16.0,3%,63 : 37,
2024,1001–1200,University of South Wales,United Kingdom,"15,780",16.0,21%,53 : 47,
2024,1001–1200,University of Staffordshire,United Kingdom,"11,085",17.6,12%,48 : 52,
2024,1001–1200,University of Szeged,Hungary,"20,050",12.3,20%,56 : 44,
2024,1001–1200,University of Technology of Troyes,France,"3,174",20.1,22%,25 : 75,
2024,1001–1200,University of the South Pacific,Fiji,"12,622",36.9,1%,59 : 41,
2024,1001–1200,University of Urbino Carlo Bo,Italy,"15,779",39.0,6%,63 : 37,
2024,1001–1200,University of West London,United Kingdom,"9,835",12.9,45%,59 : 41,
2024,1001–1200,University of Winchester,United Kingdom,"7,495",17.4,10%,65 : 35,
2024,1001–1200,University of Wrocław,Poland,"17,787",15.1,7%,67 : 33,
2024,1001–1200,University of Zagreb,Croatia,"58,474",14.8,3%,60 : 40,
2024,1001–1200,University of Žilina,Slovakia,"7,154",14.0,3%,32 : 68,
2024,1001–1200,Ural Federal University,Russian Federation,"26,883",14.0,16%,50 : 50,
2024,1001–1200,Urmia University of Technology,Iran,"3,193",30.7,0%,30 : 70,
2024,1001–1200,USAMV Cluj-Napoca,Romania,"5,501",17.7,7%,53 : 47,
